x	intensity
309	-16648907
310	-16648457
311	-16646979
312	-16647686
313	-16647493
314	-16648329
315	-16648586
316	-16648521
317	-16647300
318	-16647172
319	-16646273
320	-16648907
321	-16650256
322	-16650321
323	-16650706
324	-16650706
325	-16648200
326	-16649935
327	-16650963
328	-16649485
329	-16647943
330	-16647429
331	-16648971
332	-16648907
333	-16647686
334	-16645180
335	-16645502
336	-16648264
337	-16648521
338	-16649421
339	-16648778
340	-16649035
341	-16649421
342	-16650192
343	-16648907
344	-16649614
345	-16649935
346	-16649999
347	-16649549
348	-16648586
349	-16647686
350	-16649228
351	-16648714
352	-16649228
353	-16647686
354	-16646401
355	-16644602
356	-16644474
357	-16646530
358	-16648714
359	-16650128
360	-16649742
361	-16647815
362	-16647943
363	-16647044
364	-16646787
365	-16647172
366	-16646658
367	-16648521
368	-16647365
369	-16647172
370	-16646851
371	-16646658
372	-16648007
373	-16648200
374	-16647493
375	-16645823
376	-16646594
377	-16647172
378	-16646658
379	-16647429
380	-16648457
381	-16648200
382	-16647815
383	-16645116
384	-16644409
385	-16644602
386	-16646979
387	-16647943
388	-16648200
389	-16647943
390	-16647302
391	-16649100
392	-16649294
393	-16649551
394	-16648716
395	-16647894
396	-16646880
397	-16648036
398	-16647457
399	-16643993
400	-16635490
401	-16632301
402	-16630398
403	-16629571
404	-16618438
405	-16613066
406	-16610247
407	-16599720
408	-16594436
409	-16596723
410	-16598193
411	-16595628
412	-16585096
413	-16569242
414	-16551162
415	-16537876
416	-16522716
417	-16496253
418	-16468540
419	-16451074
420	-16416199
421	-16378728
422	-16342584
423	-16311364
424	-16279967
425	-16246786
426	-16225763
427	-16213875
428	-16192965
429	-16181321
430	-16172484
431	-16169660
432	-16174566
433	-16190866
434	-16196737
435	-16206451
436	-16212014
437	-16216039
438	-16226591
439	-16231071
440	-16237918
441	-16241499
442	-16249748
443	-16257482
444	-16263049
445	-16273538
446	-16288556
447	-16298998
448	-16309374
449	-16318085
450	-16336010
451	-16358459
452	-16377903
453	-16403738
454	-16431253
455	-16445311
456	-16456436
457	-16479518
458	-16492687
459	-16510085
460	-16517889
461	-16529531
462	-16537712
463	-16542964
464	-16553265
465	-16566552
466	-16576225
467	-16585355
468	-16587325
469	-16594544
470	-16599665
471	-16605487
472	-16606571
473	-16610862
474	-16610671
475	-16612784
476	-16615652
477	-16620958
478	-16623183
479	-16626177
480	-16630770
481	-16635809
482	-16640416
483	-16641181
484	-16641886
485	-16642648
486	-16644118
487	-16644183
488	-16645532
489	-16645070
490	-16645131
491	-16646722
492	-16647301
493	-16649742
494	-16648650
495	-16650449
496	-16648007
497	-16649357
498	-16650320
499	-16651670
500	-16652184
501	-16652441
502	-16651796
503	-16650575
504	-16651410
505	-16648843
506	-16646724
507	-16644226
508	-16646604
509	-16646416
510	-16647316
511	-16645644
512	-16647311
513	-16643836
514	-16644536
515	-16646783
516	-16646838
517	-16648443
518	-16647036
519	-16637777
520	-16636941
521	-16648131
522	-16648066
523	-16648768
524	-16651213
525	-16650634
526	-16649802
527	-16648390
528	-16645117
529	-16644670
530	-16646794
531	-16645575
532	-16644612
533	-16643392
534	-16643454
535	-16645378
536	-16646595
537	-16646208
538	-16645951
539	-16646401
540	-16647686
541	-16649228
542	-16647943
543	-16648008
544	-16648265
545	-16650256
546	-16649228
547	-16648714
548	-16648714
549	-16648200
550	-16648200
551	-16649742
552	-16648778
553	-16647172
554	-16646273
555	-16647108
556	-16648778
557	-16649485
558	-16649871
559	-16647558
560	-16649035
561	-16648586
562	-16649357
563	-16650449
564	-16650449
565	-16648843
566	-16647301
567	-16646658
568	-16646208
569	-16646337
570	-16645694
571	-16645373
572	-16646016
573	-16648200
574	-16647686
575	-16647943
576	-16647493
577	-16647686
578	-16648136
579	-16648329
580	-16648586
581	-16648586
582	-16649228
583	-16647622
584	-16648007
585	-16647108
586	-16648907
587	-16648778
588	-16648586
589	-16648136
590	-16648393
591	-16647815
592	-16647815
593	-16647750
594	-16647301
595	-16647748
596	-16648069
597	-16649033
598	-16647491
599	-16647492
600	-16646143
601	-16647172
602	-16647044
603	-16646658
604	-16645887
605	-16645182
606	-16647302
607	-16647881
608	-16649423
609	-16647560
610	-16646853
611	-16646787
612	-16647365
613	-16647172
614	-16648650
615	-16648136
616	-16647172
617	-16646787
618	-16647174
619	-16649680
620	-16648845
621	-16648331
622	-16648073
623	-16646595
624	-16649807
625	-16648908
626	-16647428
627	-16646786
628	-16646143
629	-16646657
630	-16647684
631	-16647620
632	-16649291
633	-16648199
634	-16646851
635	-16646594
636	-16645245
637	-16647237
638	-16648714
639	-16650256
640	-16649357
641	-16649357
642	-16647493
643	-16646979
644	-16645759
645	-16646401
646	-16646787
647	-16647172
648	-16647750
649	-16648072
650	-16647879
651	-16647943
652	-16647943
653	-16647686
654	-16647622
655	-16647879
656	-16647493
657	-16646401
658	-16646658
659	-16647815
660	-16648586
661	-16648264
662	-16648136
663	-16648907
664	-16646851
665	-16645823
666	-16645566
667	-16647558
668	-16649228
669	-16648586
670	-16649549
671	-16648328
672	-16647237
673	-16647236
674	-16647686
675	-16648200
676	-16648714
677	-16648200
678	-16648265
679	-16648071
680	-16648393
681	-16648650
682	-16647044
683	-16647814
684	-16646723
685	-16647558
686	-16647943
687	-16647429
688	-16648521
689	-16649292
690	-16646851
691	-16645759
692	-16644473
693	-16646594
694	-16646658
695	-16648457
696	-16648007
697	-16647686
698	-16648586
699	-16648714
700	-16648714
701	-16649035
702	-16647493
703	-16644795
704	-16648457
705	-16649357
706	-16647815
707	-16648264
708	-16647686
709	-16647879
710	-16647558
711	-16648393
712	-16649164
713	-16648714
714	-16648457
715	-16648714
716	-16647558
717	-16647686
718	-16647172
719	-16647686
720	-16648714
721	-16648264
722	-16649228
723	-16647686
724	-16647622
725	-16648072
726	-16646080
727	-16646851
728	-16647622
729	-16648843
730	-16649871
731	-16649035
732	-16647429
733	-16645951
734	-16647622
735	-16648778
736	-16646851
737	-16646915
738	-16647555
739	-16646914
740	-16646337
741	-16647043
742	-16648265
743	-16649485
744	-16647108
745	-16644923
746	-16644538
747	-16648842
748	-16650385
749	-16649421
750	-16648265
751	-16648652
752	-16649486
753	-16651284
754	-16651284
755	-16649870
756	-16647237
757	-16647300
758	-16647237
759	-16648200
760	-16647943
761	-16646208
762	-16646337
763	-16646337
764	-16647044
765	-16647493
766	-16646658
767	-16648200
768	-16647174
769	-16645969
770	-16646417
771	-16648585
772	-16647685
773	-16647563
774	-16647054
775	-16647304
776	-16645886
777	-16644983
778	-16645816
779	-16647486
780	-16645759
781	-16644862
782	-16645057
783	-16649867
784	-16650119
785	-16650451
786	-16650193
787	-16650065
788	-16649487
789	-16648266
790	-16648267
791	-16647430
792	-16648329
793	-16646594
794	-16646787
795	-16646401
796	-16647686
797	-16647943
798	-16646658
799	-16644538
800	-16644538
801	-16646594
802	-16646915
803	-16647686
804	-16647943
805	-16647172
806	-16648650
807	-16648714
808	-16647622
809	-16646851
810	-16646080
811	-16645759
812	-16646273
813	-16647172
814	-16646530
815	-16646722
816	-16646144
817	-16646466
818	-16646016
819	-16646723
820	-16648457
821	-16649164
822	-16648971
823	-16648714
824	-16647750
825	-16648136
826	-16648457
827	-16647494
828	-16645566
829	-16644281
830	-16644666
831	-16646080
832	-16647429
833	-16648200
834	-16649485
835	-16650192
836	-16650899
837	-16651605
838	-16651027
839	-16649035
840	-16648393
841	-16647365
842	-16647044
843	-16645180
844	-16645566
845	-16645566
846	-16645373
847	-16646851
848	-16645759
849	-16647108
850	-16646979
851	-16648332
852	-16646983
853	-16647622
854	-16646530
855	-16646851
856	-16646658
857	-16648264
858	-16648329
859	-16646658
860	-16644281
861	-16642610
862	-16643960
863	-16644795
864	-16646208
865	-16646333
866	-16648261
867	-16647365
868	-16648650
869	-16647750
870	-16649485
871	-16649357
872	-16650385
873	-16651091
874	-16650385
875	-16650834
876	-16649999
877	-16649935
878	-16650642
879	-16650128
880	-16649871
881	-16646465
882	-16645951
883	-16645887
884	-16646851
885	-16646401
886	-16647301
887	-16648393
888	-16649421
889	-16648071
890	-16646658
891	-16643895
892	-16644474
893	-16647493
894	-16649100
895	-16649742
896	-16646979
897	-16646337
898	-16645566
899	-16646337
900	-16647108
901	-16648650
902	-16649742
903	-16649292
904	-16650899
905	-16651027
906	-16651156
907	-16650834
908	-16651541
909	-16651670
910	-16652569
911	-16654625
912	-16654689
913	-16653276
914	-16652826
915	-16651413
916	-16651477
917	-16649999
918	-16650577
919	-16647558
920	-16648072
921	-16648778
922	-16648843
923	-16650963
924	-16650063
925	-16649935
926	-16649678
927	-16650256
928	-16651156
929	-16649935
930	-16650188
931	-16647558
932	-16648907
933	-16648971
934	-16649999
935	-16648268
936	-16647368
937	-16647626
938	-16648139
939	-16648015
940	-16649236
941	-16649943
942	-16648208
943	-16646855
944	-16644928
945	-16646152
946	-16647108
947	-16648000
948	-16647746
949	-16645884
950	-16645702
951	-16643146
952	-16641232
953	-16632221
954	-16621240
955	-16609932
956	-16603224
957	-16597473
958	-16589162
959	-16578552
960	-16566609
961	-16550128
962	-16527235
963	-16507728
964	-16497304
965	-16489570
966	-16473260
967	-16441554
968	-16405756
969	-16379680
970	-16340039
971	-16303259
972	-16256423
973	-16216815
974	-16181554
975	-16151725
976	-16109091
977	-16069078
978	-16043662
979	-16020245
980	-15991605
981	-15975795
982	-15961724
983	-15949507
984	-15932480
985	-15925384
986	-15917249
987	-15922129
988	-15922971
989	-15927262
990	-15928165
991	-15936804
992	-15958626
993	-15981067
994	-15992447
995	-15998194
996	-16024282
997	-16049189
998	-16073528
999	-16097862
1000	-16126108
1001	-16149092
1002	-16167458
1003	-16192599
1004	-16215817
1005	-16247611
1006	-16284703
1007	-16313731
1008	-16339242
1009	-16370971
1010	-16404489
1011	-16429930
1012	-16455059
1013	-16480443
1014	-16493605
1015	-16504608
1016	-16515475
1017	-16528709
1018	-16544178
1019	-16558489
1020	-16564189
1021	-16568208
1022	-16573459
1023	-16578192
1024	-16587212
1025	-16595206
1026	-16597442
1027	-16602096
1028	-16605158
1029	-16609255
1030	-16611171
1031	-16614887
1032	-16616916
1033	-16619333
1034	-16622974
1035	-16624903
1036	-16629052
1037	-16632503
1038	-16636973
1039	-16637860
1040	-16641376
1041	-16643092
1042	-16643927
1043	-16643606
1044	-16642771
1045	-16645717
1046	-16645839
1047	-16647831
1048	-16648537
1049	-16647831
1050	-16645068
1051	-16645823
1052	-16645566
1053	-16646016
1054	-16646337
1055	-16648200
1056	-16648778
1057	-16650256
1058	-16649228
1059	-16648200
1060	-16648200
1061	-16649871
1062	-16652184
1063	-16650770
1064	-16649614
1065	-16647236
1066	-16649678
1067	-16650256
1068	-16652184
1069	-16649421
1070	-16648778
1071	-16646144
1072	-16647622
1073	-16648072
1074	-16649036
1075	-16649870
1076	-16648843
1077	-16649228
1078	-16648264
1079	-16647750
1080	-16647108
1081	-16648072
1082	-16650063
1083	-16651027
1084	-16651541
1085	-16649614
1086	-16648907
1087	-16648072
1088	-16647686
1089	-16647814
1090	-16646016
1091	-16647815
1092	-16646915
1093	-16648714
1094	-16649164
1095	-16649357
1096	-16648586
1097	-16648200
1098	-16647750
1099	-16648072
1100	-16647429
1101	-16649164
1102	-16649742
1103	-16650256
1104	-16650770
1105	-16650192
1106	-16649742
1107	-16649228
1108	-16647429
1109	-16647558
1110	-16646851
1111	-16647044
1112	-16647301
1113	-16647301
1114	-16647044
1115	-16647815
1116	-16648264
1117	-16648971
1118	-16647429
1119	-16646530
1120	-16646530
1121	-16648843
1122	-16648714
1123	-16646465
1124	-16648586
1125	-16649614
1126	-16650899
1127	-16652055
1128	-16649806
1129	-16648264
1130	-16645566
1131	-16646224
1132	-16644176
1133	-16645076
1134	-16646104
1135	-16645269
1136	-16646232
1137	-16645269
1138	-16645530
1139	-16644823
1140	-16645787
1141	-16645153
1142	-16642470
1143	-16641377
1144	-16639202
1145	-16637222
1146	-16634920
1147	-16634470
1148	-16636454
1149	-16634599
1150	-16634535
1151	-16635113
1152	-16636848
1153	-16635956
1154	-16637815
1155	-16634999
1156	-16632374
1157	-16629949
1158	-16629828
1159	-16626891
1160	-16625222
1161	-16625413
1162	-16622524
1163	-16620863
1164	-16620805
1165	-16622154
1166	-16619536
1167	-16615637
1168	-16608369
1169	-16596926
1170	-16581352
1171	-16566323
1172	-16553034
1173	-16540227
1174	-16515103
1175	-16485630
1176	-16451727
1177	-16415963
1178	-16377039
1179	-16332212
1180	-16287378
1181	-16252941
1182	-16222676
1183	-16184317
1184	-16136702
1185	-16088652
1186	-16018307
1187	-15940283
1188	-15841795
1189	-15744080
1190	-15627227
1191	-15500467
1192	-15375851
1193	-15240692
1194	-15098741
1195	-14961002
1196	-14839977
1197	-14742092
1198	-14656655
1199	-14587836
1200	-14527430
1201	-14482815
1202	-14438231
1203	-14423639
1204	-14431321
1205	-14445267
1206	-14459439
1207	-14474924
1208	-14499176
1209	-14530672
1210	-14567026
1211	-14619097
1212	-14676706
1213	-14712021
1214	-14749308
1215	-14783877
1216	-14826106
1217	-14873290
1218	-14941901
1219	-15007600
1220	-15091689
1221	-15183315
1222	-15264914
1223	-15345099
1224	-15422271
1225	-15495446
1226	-15564044
1227	-15640943
1228	-15707223
1229	-15780699
1230	-15857655
1231	-15927092
1232	-15991784
1233	-16052001
1234	-16105960
1235	-16159857
1236	-16206019
1237	-16265913
1238	-16310826
1239	-16345268
1240	-16382781
1241	-16407450
1242	-16438762
1243	-16463747
1244	-16486560
1245	-16502222
1246	-16515134
1247	-16522405
1248	-16534121
1249	-16545313
1250	-16552797
1251	-16555161
1252	-16559439
1253	-16561287
1254	-16560573
1255	-16561861
1256	-16570695
1257	-16573642
1258	-16574935
1259	-16577547
1260	-16581765
1261	-16582783
1262	-16583799
1263	-16587642
1264	-16597794
1265	-16604123
1266	-16607895
1267	-16611786
1268	-16618694
1269	-16621503
1270	-16625660
1271	-16626543
1272	-16628068
1273	-16631394
1274	-16632740
1275	-16640101
1276	-16642405
1277	-16644895
1278	-16645401
1279	-16644550
1280	-16644012
1281	-16644913
1282	-16643028
1283	-16643427
1284	-16640920
1285	-16645150
1286	-16647039
1287	-16647938
1288	-16645372
1289	-16640209
1290	-16644395
1291	-16650456
1292	-16652492
1293	-16643695
1294	-16633558
1295	-16620908
1296	-16627255
1297	-16609848
1298	-16530492
1299	NaN
