x	intensity
953	-16252939
954	-16253197
955	-16260903
956	-16248827
957	-16251144
958	-16250117
959	-16252933
960	-16267318
961	-16254984
962	-16255753
963	-16244707
964	-16241116
965	-16251655
966	-16255513
967	-16256264
968	-16253714
969	-16252941
970	-16259105
971	-16257040
972	-16261159
973	-16261416
974	-16254981
975	-16251910
976	-16248053
977	-16246784
978	-16247817
979	-16244730
980	-16248859
981	-16249354
982	-16253211
983	-16259360
984	-16244717
985	-16252166
986	-16250627
987	-16257317
988	-16252163
989	-16252429
990	-16250613
991	-16249068
992	-16247787
993	-16245733
994	-16245484
995	-16243937
996	-16248821
997	-16253186
998	-16251900
999	-16254983
1000	-16256782
1001	-16258837
1002	-16255238
1003	-16254983
1004	-16247014
1005	-16244964
1006	-16249330
1007	-16257065
1008	-16252173
1009	-16251651
1010	-16247539
1011	-16246769
1012	-16247023
1013	-16248820
1014	-16252932
1015	-16254734
1016	-16257050
1017	-16254995
1018	-16257050
1019	-16252938
1020	-16258852
1021	-16252671
1022	-16251385
1023	-16243946
1024	-16239569
1025	-16243426
1026	-16249320
1027	-16254974
1028	-16254219
1029	-16252164
1030	-16242396
1031	-16246508
1032	-16245486
1033	-16251402
1034	-16252944
1035	-16250374
1036	-16254214
1037	-16252420
1038	-16253171
1039	-16251647
1040	-16245960
1041	-16249057
1042	-16246246
1043	-16254215
1044	-16257039
1045	-16255495
1046	-16259606
1047	-16250613
1048	-16251902
1049	-16248820
1050	-16249848
1051	-16253462
1052	-16261673
1053	-16257320
1054	-16253209
1055	-16243446
1056	-16254496
1057	-16246260
1058	-16249341
1059	-16247541
1060	-16247787
1061	-16253186
1062	-16244703
1063	-16247048
1064	-16240880
1065	-16248850
1066	-16252958
1067	-16254503
1068	-16257072
1069	-16248321
1070	-16252944
1071	-16249105
1072	-16250889
1073	-16253218
1074	-16252702
1075	-16243771
1076	-16222277
1077	-16206464
1078	-16197520
1079	-16189597
1080	-16158073
1081	-16145289
1082	-16133312
1083	-16116652
1084	-16081316
1085	-16015302
1086	-15962356
1087	-15905604
1088	-15821907
1089	-15763815
1090	-15712831
1091	-15603181
1092	-15477912
1093	-15382841
1094	-15207121
1095	-15066613
1096	-14908895
1097	-14709370
1098	-14467096
1099	-14259328
1100	-14024373
1101	-13773360
1102	-13539304
1103	-13265745
1104	-12998265
1105	-12704258
1106	-12374746
1107	-12018083
1108	-11729230
1109	-11498967
1110	-11314700
1111	-11181330
1112	-11101279
1113	-11047589
1114	-11010174
1115	-11018330
1116	-11075872
1117	-11160710
1118	-11241363
1119	-11369618
1120	-11504942
1121	-11576842
1122	-11625696
1123	-11713444
1124	-11806067
1125	-11931516
1126	-12066687
1127	-12243675
1128	-12425523
1129	-12643051
1130	-12872859
1131	-13059921
1132	-13217518
1133	-13403328
1134	-13578438
1135	-13755645
1136	-13936992
1137	-14122376
1138	-14313153
1139	-14489421
1140	-14693316
1141	-14871710
1142	-15078608
1143	-15226394
1144	-15352331
1145	-15498764
1146	-15582259
1147	-15691933
1148	-15759322
1149	-15841267
1150	-15906022
1151	-15962431
1152	-15981153
1153	-16018768
1154	-16049057
1155	-16056255
1156	-16068814
1157	-16083087
1158	-16105091
1159	-16115795
1160	-16136262
1161	-16148521
1162	-16168961
1163	-16187324
1164	-16199866
1165	-16210049
1166	-16225881
1167	-16239907
1168	-16244996
1169	-16242944
1170	-16244729
1171	-16252417
1172	-16257049
1173	-16259107
1174	-16257568
1175	-16255001
1176	-16255517
1177	-16255020
1178	-16258897
1179	-16259122
1180	-16252442
1181	-16244474
1182	-16240360
1183	-16253191
1184	-16250099
1185	-16257037
1186	-16251396
1187	-16250121
1188	-16244708
1189	-16248068
1190	-16252699
1191	-16252714
1192	-16252942
1193	-16246773
1194	-16251915
1195	-16256783
1196	-16262195
1197	-16259629
1198	-16252951
1199	-16253211
1200	-16248858
1201	-16256811
1202	-16255012
1203	-16258867
1204	-16259373
1205	-16255004
1206	-16257309
1207	-16248835
1208	-16253196
1209	-16250884
1210	-16254994
1211	-16260913
1212	-16257055
1213	-16255001
1214	-16250892
1215	-16257053
1216	-16255769
1217	-16250883
1218	-16246259
1219	-16248570
1220	-16252427
1221	-16250620
1222	-16250874
1223	-16248299
1224	-16249330
1225	-16250878
1226	-16248821
1227	-16254735
1228	-16247537
1229	-16246253
1230	-16247023
1231	-16254476
1232	-16253187
1233	-16254723
1234	-16248808
1235	-16248040
1236	-16251623
1237	-16252415
1238	-16254985
1239	-16251645
1240	-16250103
1241	-16251133
1242	-16249334
1243	-16247536
1244	-16246508
1245	-16240344
1246	-16240858
1247	-16247026
1248	-16253447
1249	-16257828
1250	-16259098
1251	-16252928
1252	-16251903
1253	-16246505
1254	-16248817
1255	-16245734
1256	-16247789
1257	-16254215
1258	-16250372
1259	-16255256
1260	-16250873
1261	-16251131
1262	-16248815
1263	-16251388
1264	-16252413
1265	-16250874
1266	-16256493
1267	-16255725
1268	-16256963
1269	-16262876
1270	-16266650
1271	-16275643
1272	-16274312
1273	-16285047
1274	-16277331
1275	-16281977
1276	-16293771
1277	-16302961
1278	-16298341
1279	-16293654
1280	-16304955
1281	-16307640
1282	-16327248
1283	-16333600
1284	-16315777
1285	-16318138
1286	-16286033
1287	-16306861
1288	-16308468
1289	-16312637
1290	-16326604
1291	-16333179
1292	-16304735
1293	-16252387
1294	-16310594
1295	-15987700
1296	NaN
