x	intensity
392	-16646082
393	-16646595
394	-16645438
395	-16645759
396	-16646145
397	-16648330
398	-16648587
399	-16647367
400	-16644803
401	-16646666
402	-16646979
403	-16649931
404	-16650183
405	-16647674
406	-16647163
407	-16637515
408	-16639185
409	-16647415
410	-16647421
411	-16646966
412	-16647424
413	-16648455
414	-16647436
415	-16647694
416	-16648653
417	-16649421
418	-16647493
419	-16647365
420	-16646851
421	-16647686
422	-16647557
423	-16649614
424	-16649228
425	-16649742
426	-16650256
427	-16651284
428	-16652312
429	-16650577
430	-16651091
431	-16648650
432	-16647172
433	-16646658
434	-16645116
435	-16647172
436	-16647686
437	-16649742
438	-16649742
439	-16648264
440	-16648264
441	-16647172
442	-16646658
443	-16648136
444	-16646337
445	-16647237
446	-16646979
447	-16647751
448	-16648328
449	-16647751
450	-16649549
451	-16647301
452	-16647879
453	-16645309
454	-16644152
455	-16645116
456	-16644987
457	-16645951
458	-16644730
459	-16645694
460	-16647172
461	-16646337
462	-16647365
463	-16647429
464	-16648072
465	-16646080
466	-16647172
467	-16648521
468	-16645759
469	-16647301
470	-16647365
471	-16646722
472	-16642803
473	-16643446
474	-16646401
475	-16647108
476	-16649357
477	-16650192
478	-16650063
479	-16647750
480	-16648007
481	-16649678
482	-16649292
483	-16650256
484	-16649678
485	-16650192
486	-16649035
487	-16650063
488	-16648650
489	-16647879
490	-16647301
491	-16647429
492	-16648714
493	-16649549
494	-16650642
495	-16651605
496	-16651862
497	-16651798
498	-16651605
499	-16650192
500	-16650320
501	-16650192
502	-16649547
503	-16651860
504	-16650319
505	-16648846
506	-16648461
507	-16644291
508	-16643714
509	-16645131
510	-16644937
511	-16644551
512	-16645573
513	-16641649
514	-16645180
515	-16646589
516	-16648061
517	-16646647
518	-16636550
519	-16635978
520	-16645369
521	-16648390
522	-16646908
523	-16647104
524	-16648001
525	-16646719
526	-16647620
527	-16648844
528	-16647176
529	-16646859
530	-16646282
531	-16646860
532	-16645386
533	-16645387
534	-16645191
535	-16646339
536	-16647365
537	-16646722
538	-16646851
539	-16646594
540	-16647815
541	-16647686
542	-16647301
543	-16647108
544	-16645887
545	-16646979
546	-16647365
547	-16648714
548	-16648198
549	-16649033
550	-16649740
551	-16650895
552	-16650710
553	-16650644
554	-16648910
555	-16648010
556	-16648267
557	-16648137
558	-16649038
559	-16647623
560	-16645244
561	-16645178
562	-16646528
563	-16647106
564	-16648972
565	-16648522
566	-16647881
567	-16645566
568	-16647045
569	-16645630
570	-16647172
571	-16647686
572	-16647172
573	-16647172
574	-16647172
575	-16649035
576	-16647879
577	-16648907
578	-16647174
579	-16645889
580	-16645889
581	-16646981
582	-16645953
583	-16647109
584	-16646272
585	-16648007
586	-16647686
587	-16646722
588	-16647685
589	-16646078
590	-16646463
591	-16646656
592	-16646206
593	-16646656
594	-16646722
595	-16648777
596	-16648391
597	-16646271
598	-16645885
599	-16644343
600	-16646207
601	-16646658
602	-16648393
603	-16647108
604	-16644346
605	-16645696
606	-16646082
607	-16649873
608	-16651479
609	-16652378
610	-16651414
611	-16650192
612	-16649806
613	-16647558
614	-16648007
615	-16648650
616	-16648200
617	-16648072
618	-16648587
619	-16647174
620	-16648074
621	-16647238
622	-16648009
623	-16646402
624	-16646659
625	-16646273
626	-16646143
627	-16648970
628	-16648328
629	-16648006
630	-16647363
631	-16647684
632	-16647106
633	-16648198
634	-16648200
635	-16647750
636	-16647172
637	-16647557
638	-16646144
639	-16646851
640	-16645373
641	-16647301
642	-16648714
643	-16648907
644	-16648136
645	-16646722
646	-16647493
647	-16647558
648	-16647236
649	-16648714
650	-16647622
651	-16647815
652	-16646722
653	-16645630
654	-16646979
655	-16646658
656	-16647686
657	-16646915
658	-16646915
659	-16649678
660	-16650385
661	-16650256
662	-16649614
663	-16648586
664	-16645951
665	-16646144
666	-16646979
667	-16649164
668	-16646658
669	-16647686
670	-16647879
671	-16648007
672	-16648200
673	-16646658
674	-16648007
675	-16648393
676	-16650256
677	-16650256
678	-16649549
679	-16650513
680	-16652569
681	-16649742
682	-16648842
683	-16646144
684	-16645887
685	-16646980
686	-16647429
687	-16648779
688	-16646658
689	-16646980
690	-16645630
691	-16646337
692	-16645887
693	-16647044
694	-16646658
695	-16647686
696	-16649228
697	-16649549
698	-16649228
699	-16649549
700	-16647172
701	-16646530
702	-16644859
703	-16645437
704	-16648072
705	-16649935
706	-16647429
707	-16645759
708	-16646530
709	-16647172
710	-16648714
711	-16649035
712	-16649164
713	-16649999
714	-16649998
715	-16649740
716	-16647941
717	-16647170
718	-16646913
719	-16646400
720	-16647428
721	-16647943
722	-16650064
723	-16648394
724	-16647816
725	-16647174
726	-16647174
727	-16647431
728	-16648073
729	-16648844
730	-16648521
731	-16645694
732	-16643317
733	-16643638
734	-16647172
735	-16647879
736	-16647686
737	-16645887
738	-16645630
739	-16649228
740	-16650449
741	-16649999
742	-16649035
743	-16649421
744	-16648457
745	-16645951
746	-16645887
747	-16647879
748	-16648971
749	-16650320
750	-16649292
751	-16649999
752	-16649228
753	-16648843
754	-16648200
755	-16647236
756	-16647622
757	-16647686
758	-16647172
759	-16647172
760	-16649228
761	-16649935
762	-16647686
763	-16646658
764	-16645116
765	-16645245
766	-16645437
767	-16646144
768	-16647176
769	-16645834
770	-16645770
771	-16646791
772	-16647431
773	-16647887
774	-16647886
775	-16648660
776	-16647624
777	-16647231
778	-16648126
779	-16647873
780	-16647235
781	-16644861
782	-16644538
783	-16645947
784	-16648067
785	-16649550
786	-16649036
787	-16649421
788	-16648780
789	-16648780
790	-16648716
791	-16649165
792	-16649100
793	-16648650
794	-16648457
795	-16647686
796	-16648586
797	-16647943
798	-16648457
799	-16648521
800	-16650063
801	-16648714
802	-16648200
803	-16647750
804	-16647172
805	-16647426
806	-16646658
807	-16646915
808	-16647172
809	-16649228
810	-16649935
811	-16650063
812	-16649228
813	-16648714
814	-16648007
815	-16647815
816	-16649035
817	-16649228
818	-16649553
819	-16649228
820	-16648714
821	-16649678
822	-16648329
823	-16649742
824	-16646847
825	-16647429
826	-16648907
827	-16649035
828	-16649100
829	-16648586
830	-16648714
831	-16647686
832	-16648200
833	-16649421
834	-16647686
835	-16647686
836	-16648650
837	-16647753
838	-16647365
839	-16646529
840	-16647172
841	-16648971
842	-16649742
843	-16649870
844	-16648778
845	-16646015
846	-16647108
847	-16649099
848	-16649549
849	-16649292
850	-16648072
851	-16646465
852	-16645823
853	-16646661
854	-16644945
855	-16642393
856	-16640161
857	-16640867
858	-16640096
859	-16639073
860	-16635551
861	-16633891
862	-16635888
863	-16637559
864	-16633972
865	-16632824
866	-16633980
867	-16631157
868	-16631483
869	-16628597
870	-16630776
871	-16632768
872	-16633470
873	-16631619
874	-16630720
875	-16628851
876	-16631226
877	-16629632
878	-16631370
879	-16627025
880	-16626386
881	-16623830
882	-16621408
883	-16619629
884	-16616182
885	-16613687
886	-16610613
887	-16609529
888	-16607484
889	-16607307
890	-16604687
891	-16602594
892	-16601116
893	-16600858
894	-16597729
895	-16595413
896	-16590439
897	-16584623
898	-16582395
899	-16582143
900	-16582531
901	-16582153
902	-16581121
903	-16576122
904	-16566839
905	-16563260
906	-16558656
907	-16557503
908	-16552196
909	-16548229
910	-16546165
911	-16542640
912	-16539190
913	-16535040
914	-16526221
915	-16524620
916	-16521538
917	-16514489
918	-16502084
919	-16498372
920	-16495652
921	-16479984
922	-16466995
923	-16451265
924	-16439829
925	-16423845
926	-16399090
927	-16363798
928	-16319841
929	-16275548
930	-16203749
931	-16130921
932	-16032908
933	-15925203
934	-15786318
935	-15647049
936	-15489088
937	-15330051
938	-15167500
939	-15014209
940	-14855435
941	-14706643
942	-14531974
943	-14330677
944	-14077817
945	-13803388
946	-13472002
947	-13102544
948	-12671088
949	-12208671
950	-11727278
951	-11247068
952	-10757772
953	-10328901
954	-9921791
955	-9588439
956	-9288224
957	-9039049
958	-8859810
959	-8742372
960	-8672062
961	-8658225
962	-8716123
963	-8790793
964	-8877849
965	-8968186
966	-9071266
967	-9182128
968	-9308785
969	-9421013
970	-9530578
971	-9672718
972	-9843066
973	-10038499
974	-10239139
975	-10478448
976	-10727746
977	-11002589
978	-11289648
979	-11582287
980	-11883344
981	-12177426
982	-12465410
983	-12746696
984	-13046838
985	-13323371
986	-13610365
987	-13884469
988	-14145395
989	-14397814
990	-14627497
991	-14826883
992	-15014481
993	-15193238
994	-15348832
995	-15476186
996	-15592494
997	-15707821
998	-15833127
999	-15942738
1000	-16025821
1001	-16098037
1002	-16159741
1003	-16218428
1004	-16270580
1005	-16317116
1006	-16344828
1007	-16374367
1008	-16396691
1009	-16424952
1010	-16448471
1011	-16454089
1012	-16457145
1013	-16464046
1014	-16466153
1015	-16471778
1016	-16474332
1017	-16477275
1018	-16482006
1019	-16483922
1020	-16491214
1021	-16497410
1022	-16504511
1023	-16509176
1024	-16520365
1025	-16528356
1026	-16544099
1027	-16545250
1028	-16553764
1029	-16558307
1030	-16562148
1031	-16562714
1032	-16562971
1033	-16563395
1034	-16565325
1035	-16569935
1036	-16570834
1037	-16571613
1038	-16569300
1039	-16570959
1040	-16573656
1041	-16576913
1042	-16577299
1043	-16579530
1044	-16579974
1045	-16580804
1046	-16580030
1047	-16580933
1048	-16580556
1049	-16579404
1050	-16580946
1051	-16581077
1052	-16582488
1053	-16581580
1054	-16580103
1055	-16580107
1056	-16578113
1057	-16578174
1058	-16579982
1059	-16579984
1060	-16581279
1061	-16580513
1062	-16581807
1063	-16581552
1064	-16578283
1065	-16579057
1066	-16578475
1067	-16579115
1068	-16578604
1069	-16580412
1070	-16581119
1071	-16581503
1072	-16581895
1073	-16580420
1074	-16579836
1075	-16576448
1076	-16571388
1077	-16567228
1078	-16563255
1079	-16555325
1080	-16550982
1081	-16541576
1082	-16533714
1083	-16521808
1084	-16519060
1085	-16511884
1086	-16514951
1087	-16501003
1088	-16480790
1089	-16453112
1090	-16419090
1091	-16374970
1092	-16326490
1093	-16267966
1094	-16197139
1095	-16135052
1096	-16051483
1097	-15980506
1098	-15915237
1099	-15844186
1100	-15770049
1101	-15679617
1102	-15589376
1103	-15490638
1104	-15358917
1105	-15224979
1106	-15063556
1107	-14878522
1108	-14667954
1109	-14438854
1110	-14196652
1111	-13936749
1112	-13662463
1113	-13399151
1114	-13161018
1115	-12960828
1116	-12803203
1117	-12685115
1118	-12598382
1119	-12542726
1120	-12502727
1121	-12489734
1122	-12502312
1123	-12527474
1124	-12554935
1125	-12585213
1126	-12627707
1127	-12671748
1128	-12715285
1129	-12759148
1130	-12822890
1131	-12900895
1132	-12992392
1133	-13107759
1134	-13222372
1135	-13344813
1136	-13484326
1137	-13635862
1138	-13792687
1139	-13966015
1140	-14125200
1141	-14296869
1142	-14453114
1143	-14591712
1144	-14739457
1145	-14870367
1146	-15002758
1147	-15159417
1148	-15281123
1149	-15398182
1150	-15524826
1151	-15624549
1152	-15739105
1153	-15846026
1154	-15934917
1155	-16013058
1156	-16085264
1157	-16157497
1158	-16221540
1159	-16264601
1160	-16311559
1161	-16353986
1162	-16394207
1163	-16426872
1164	-16458446
1165	-16481829
1166	-16511634
1167	-16530883
1168	-16540374
1169	-16555206
1170	-16562506
1171	-16567895
1172	-16566874
1173	-16570460
1174	-16572375
1175	-16573784
1176	-16575572
1177	-16581524
1178	-16582299
1179	-16582819
1180	-16584804
1181	-16583394
1182	-16583780
1183	-16584037
1184	-16587483
1185	-16592665
1186	-16596811
1187	-16598598
1188	-16600176
1189	-16604648
1190	-16608093
1191	-16610259
1192	-16612111
1193	-16614853
1194	-16616176
1195	-16619683
1196	-16622555
1197	-16628054
1198	-16630918
1199	-16636802
1200	-16640437
1201	-16642217
1202	-16642071
1203	-16643662
1204	-16644626
1205	-16644120
1206	-16644634
1207	-16642578
1208	-16643727
1209	-16644555
1210	-16645132
1211	-16644104
1212	-16643590
1213	-16641028
1214	-16641863
1215	-16642120
1216	-16643855
1217	-16644939
1218	-16646032
1219	-16645646
1220	-16646224
1221	-16646217
1222	-16645124
1223	-16645960
1224	-16645831
1225	-16647694
1226	-16646152
1227	-16646602
1228	-16643967
1229	-16644217
1230	-16645309
1231	-16646273
1232	-16648457
1233	-16648264
1234	-16647172
1235	-16645438
1236	-16645823
1237	-16646658
1238	-16647494
1239	-16648393
1240	-16647494
1241	-16646658
1242	-16645438
1243	-16645887
1244	-16645117
1245	-16645630
1246	-16644859
1247	-16644153
1248	-16645952
1249	-16646466
1250	-16644666
1251	-16647943
1252	-16649550
1253	-16649357
1254	-16647686
1255	-16646658
1256	-16647686
1257	-16648072
1258	-16649871
1259	-16648136
1260	-16646722
1261	-16646273
1262	-16645823
1263	-16647172
1264	-16646658
1265	-16647494
1266	-16648192
1267	-16646972
1268	-16646578
1269	-16648040
1270	-16650604
1271	-16652328
1272	-16652762
1273	-16654304
1274	-16656279
1275	-16658200
1276	-16661131
1277	-16659329
1278	-16664706
1279	-16663797
1280	-16667975
1281	-16672001
1282	-16670521
1283	-16673977
1284	-16671339
1285	-16674668
1286	-16674966
1287	-16678557
1288	-16677977
1289	-16677163
1290	-16676110
1291	-16674899
1292	-16674775
1293	-16675756
1294	-16669672
1295	-16658726
1296	-16645995
1297	-16613227
1298	NaN
