x	intensity
306	-16647172
307	-16646144
308	-16645116
309	-16645116
310	-16646144
311	-16645630
312	-16647044
313	-16645887
314	-16647622
315	-16647942
316	-16648070
317	-16647941
318	-16646592
319	-16645885
320	-16646014
321	-16646658
322	-16646144
323	-16646080
324	-16645759
325	-16646017
326	-16646210
327	-16646210
328	-16647045
329	-16646660
330	-16647109
331	-16647172
332	-16644730
333	-16645180
334	-16645437
335	-16645694
336	-16644473
337	-16646144
338	-16645887
339	-16646465
340	-16646208
341	-16646979
342	-16647429
343	-16646787
344	-16646787
345	-16646851
346	-16646080
347	-16646144
348	-16644538
349	-16645116
350	-16645052
351	-16646273
352	-16646144
353	-16646594
354	-16646144
355	-16645630
356	-16645180
357	-16645630
358	-16646208
359	-16645887
360	-16646915
361	-16646787
362	-16646658
363	-16647236
364	-16645823
365	-16645437
366	-16644666
367	-16645823
368	-16645630
369	-16646658
370	-16647172
371	-16646530
372	-16646144
373	-16645630
374	-16646144
375	-16646658
376	-16646657
377	-16646144
378	-16644923
379	-16644602
380	-16645694
381	-16645759
382	-16646144
383	-16647108
384	-16646722
385	-16646144
386	-16645051
387	-16646080
388	-16645309
389	-16646211
390	-16646467
391	-16646273
392	-16646915
393	-16646594
394	-16646662
395	-16645638
396	-16645058
397	-16645440
398	-16646395
399	-16645554
400	-16648249
401	-16645674
402	-16637510
403	-16636804
404	-16648500
405	-16648509
406	-16645746
407	-16646396
408	-16643898
409	-16644030
410	-16643902
411	-16645890
412	-16645501
413	-16644602
414	-16644538
415	-16645116
416	-16646658
417	-16646080
418	-16647815
419	-16646208
420	-16644798
421	-16645376
422	-16645951
423	-16648007
424	-16647108
425	-16645694
426	-16647044
427	-16647686
428	-16648264
429	-16647943
430	-16648200
431	-16648714
432	-16648200
433	-16648329
434	-16648389
435	-16647747
436	-16647429
437	-16646851
438	-16646722
439	-16646530
440	-16646529
441	-16645630
442	-16644987
443	-16645373
444	-16645116
445	-16645373
446	-16646208
447	-16646337
448	-16646722
449	-16646851
450	-16646787
451	-16645951
452	-16645566
453	-16646208
454	-16644350
455	-16645895
456	-16644939
457	-16644176
458	-16643855
459	-16641735
460	-16643148
461	-16643662
462	-16644048
463	-16643791
464	-16640003
465	-16641743
466	-16640164
467	-16637346
468	-16633250
469	-16633122
470	-16623600
471	-16615294
472	-16611977
473	-16600858
474	-16596256
475	-16591088
476	-16581686
477	-16570508
478	-16550739
479	-16526375
480	-16512380
481	-16488880
482	-16471420
483	-16455314
484	-16442779
485	-16415065
486	-16378542
487	-16347798
488	-16304783
489	-16249143
490	-16200060
491	-16151103
492	-16091090
493	-16038200
494	-15977566
495	-15917594
496	-15850324
497	-15783845
498	-15716868
499	-15654522
500	-15624513
501	-15611822
502	-15589944
503	-15572933
504	-15568329
505	-15567783
506	-15565051
507	-15579846
508	-15586453
509	-15597901
510	-15607805
511	-15616327
512	-15632210
513	-15643579
514	-15678127
515	-15699996
516	-15710776
517	-15734059
518	-15777441
519	-15813988
520	-15856362
521	-15895280
522	-15932870
523	-15976847
524	-16012691
525	-16047895
526	-16090156
527	-16131332
528	-16182528
529	-16220155
530	-16260343
531	-16299432
532	-16329311
533	-16375992
534	-16402963
535	-16420413
536	-16442413
537	-16465999
538	-16492070
539	-16515511
540	-16534495
541	-16549319
542	-16558908
543	-16567652
544	-16579237
545	-16592904
546	-16601552
547	-16610641
548	-16615622
549	-16620040
550	-16623486
551	-16625914
552	-16630456
553	-16634615
554	-16638952
555	-16642208
556	-16643994
557	-16643413
558	-16643092
559	-16643028
560	-16645382
561	-16644542
562	-16645885
563	-16643834
564	-16643959
565	-16644666
566	-16646015
567	-16645887
568	-16645566
569	-16646272
570	-16645887
571	-16645566
572	-16645373
573	-16645373
574	-16646144
575	-16646208
576	-16645694
577	-16645052
578	-16644345
579	-16645373
580	-16646016
581	-16646143
582	-16645628
583	-16645628
584	-16645114
585	-16646143
586	-16647171
587	-16647685
588	-16645565
589	-16646659
590	-16647173
591	-16648202
592	-16647688
593	-16646660
594	-16646659
595	-16645823
596	-16646400
597	-16646977
598	-16646979
599	-16647236
600	-16645373
601	-16645372
602	-16645630
603	-16645566
604	-16646145
605	-16646144
606	-16645375
607	-16646339
608	-16644797
609	-16645631
610	-16646145
611	-16646144
612	-16647172
613	-16646144
614	-16646144
615	-16645118
616	-16645632
617	-16644604
618	-16646146
619	-16645632
620	-16646724
621	-16647109
622	-16646145
623	-16646593
624	-16645950
625	-16645822
626	-16644408
627	-16644857
628	-16645243
629	-16645114
630	-16645307
631	-16645437
632	-16645116
633	-16646722
634	-16648072
635	-16648971
636	-16646144
637	-16644923
638	-16644345
639	-16645630
640	-16646658
641	-16647686
642	-16646273
643	-16646915
644	-16646658
645	-16646915
646	-16646144
647	-16647943
648	-16647429
649	-16648200
650	-16647686
651	-16647172
652	-16647686
653	-16648200
654	-16648200
655	-16646658
656	-16646915
657	-16646465
658	-16647172
659	-16645566
660	-16645052
661	-16644731
662	-16644602
663	-16646080
664	-16643188
665	-16644281
666	-16644409
667	-16645373
668	-16645630
669	-16645823
670	-16647300
671	-16645052
672	-16646272
673	-16644731
674	-16645501
675	-16646015
676	-16646144
677	-16646658
678	-16646658
679	-16646658
680	-16646915
681	-16645951
682	-16644666
683	-16646007
684	-16646329
685	-16647035
686	-16647935
687	-16648706
688	-16648064
689	-16648063
690	-16648192
691	-16647292
692	-16647807
693	-16649220
694	-16649284
695	-16648321
696	-16646264
697	-16647742
698	-16647421
699	-16647108
700	-16645630
701	-16644602
702	-16644987
703	-16647236
704	-16647493
705	-16646208
706	-16645052
707	-16646851
708	-16646658
709	-16646658
710	-16646658
711	-16646144
712	-16646658
713	-16646144
714	-16646144
715	-16645116
716	-16645116
717	-16645630
718	-16645630
719	-16646530
720	-16645758
721	-16645437
722	-16645758
723	-16646144
724	-16645951
725	-16645630
726	-16646015
727	-16646530
728	-16646658
729	-16647301
730	-16647108
731	-16646722
732	-16644216
733	-16643767
734	-16646658
735	-16646016
736	-16642932
737	-16643510
738	-16646401
739	-16646273
740	-16643574
741	-16643253
742	-16644474
743	-16645630
744	-16646273
745	-16645565
746	-16645309
747	-16646401
748	-16646401
749	-16645694
750	-16645952
751	-16645630
752	-16646144
753	-16645116
754	-16645630
755	-16646144
756	-16646658
757	-16647172
758	-16647172
759	-16647558
760	-16646787
761	-16645502
762	-16646273
763	-16645758
764	-16643782
765	-16644102
766	-16646792
767	-16645957
768	-16646277
769	-16645827
770	-16646015
771	-16646015
772	-16645052
773	-16646017
774	-16646267
775	-16645242
776	-16643185
777	-16642993
778	-16646524
779	-16648385
780	-16646661
781	-16646658
782	-16646658
783	-16646658
784	-16646146
785	-16646081
786	-16645632
787	-16646146
788	-16646211
789	-16646596
790	-16646144
791	-16646080
792	-16646273
793	-16645630
794	-16645116
795	-16645630
796	-16646144
797	-16645630
798	-16646144
799	-16646658
800	-16646208
801	-16646658
802	-16646851
803	-16647172
804	-16648200
805	-16649742
806	-16648714
807	-16648200
808	-16647686
809	-16647686
810	-16648007
811	-16648714
812	-16648200
813	-16647172
814	-16646658
815	-16646658
816	-16645951
817	-16646144
818	-16646144
819	-16646144
820	-16646658
821	-16645630
822	-16646144
823	-16645116
824	-16645630
825	-16646144
826	-16646658
827	-16645630
828	-16645116
829	-16645823
830	-16646144
831	-16646144
832	-16645630
833	-16645630
834	-16646144
835	-16646273
836	-16647686
837	-16647493
838	-16646658
839	-16645116
840	-16646273
841	-16645630
842	-16645630
843	-16644923
844	-16643253
845	-16646401
846	-16646273
847	-16648264
848	-16646722
849	-16645822
850	-16645951
851	-16644152
852	-16645052
853	-16646144
854	-16646144
855	-16647172
856	-16645180
857	-16642739
858	-16644217
859	-16645180
860	-16641839
861	-16643060
862	-16646208
863	-16645952
864	-16645180
865	-16645887
866	-16646273
867	-16645823
868	-16646401
869	-16646144
870	-16646401
871	-16646273
872	-16646401
873	-16645116
874	-16645245
875	-16646337
876	-16647044
877	-16646851
878	-16645759
879	-16646337
880	-16644731
881	-16645309
882	-16645759
883	-16645501
884	-16645437
885	-16645565
886	-16647108
887	-16646979
888	-16645951
889	-16646787
890	-16646016
891	-16646144
892	-16646208
893	-16646273
894	-16646401
895	-16646273
896	-16646594
897	-16645566
898	-16645245
899	-16644538
900	-16645694
901	-16646144
902	-16644614
903	-16643590
904	-16643084
905	-16643084
906	-16644112
907	-16644626
908	-16645654
909	-16642771
910	-16643606
911	-16642064
912	-16643413
913	-16637863
914	-16633437
915	-16631906
916	-16628383
917	-16624049
918	-16621753
919	-16622089
920	-16612380
921	-16598124
922	-16583281
923	-16562769
924	-16543581
925	-16522561
926	-16496469
927	-16476956
928	-16443919
929	-16403180
930	-16372569
931	-16347305
932	-16312948
933	-16279748
934	-16231076
935	-16191009
936	-16125484
937	-16058029
938	-16006904
939	-15948034
940	-15866108
941	-15791591
942	-15716570
943	-15655425
944	-15576635
945	-15510448
946	-15451449
947	-15419788
948	-15384295
949	-15354405
950	-15316840
951	-15313389
952	-15313141
953	-15331510
954	-15358330
955	-15379583
956	-15404982
957	-15421884
958	-15440452
959	-15463971
960	-15487663
961	-15516270
962	-15546736
963	-15577385
964	-15599287
965	-15633445
966	-15678638
967	-15741605
968	-15786451
969	-15841320
970	-15891485
971	-15948987
972	-15995534
973	-16041938
974	-16085138
975	-16132958
976	-16173727
977	-16212761
978	-16249321
979	-16289901
980	-16327852
981	-16376132
982	-16413187
983	-16433316
984	-16459417
985	-16485895
986	-16516005
987	-16542374
988	-16564064
989	-16575948
990	-16581895
991	-16591975
992	-16592692
993	-16602908
994	-16606347
995	-16606859
996	-16608899
997	-16611455
998	-16614000
999	-16619941
1000	-16622557
1001	-16628175
1002	-16632312
1003	-16635952
1004	-16638813
1005	-16640407
1006	-16641050
1007	-16640151
1008	-16639765
1009	-16640853
1010	-16640210
1011	-16641173
1012	-16640153
1013	-16639904
1014	-16638374
1015	-16638822
1016	-16638122
1017	-16635306
1018	-16635442
1019	-16634800
1020	-16634992
1021	-16635121
1022	-16634928
1023	-16633900
1024	-16635693
1025	-16633836
1026	-16634920
1027	-16633378
1028	-16634270
1029	-16637530
1030	-16639133
1031	-16640034
1032	-16635546
1033	-16636438
1034	-16636366
1035	-16639386
1036	-16640606
1037	-16638807
1038	-16638358
1039	-16638036
1040	-16638358
1041	-16639005
1042	-16635555
1043	-16634727
1044	-16632430
1045	-16628792
1046	-16629816
1047	-16627959
1048	-16626812
1049	-16626892
1050	-16624716
1051	-16625234
1052	-16623182
1053	-16622668
1054	-16624724
1055	-16622668
1056	-16622612
1057	-16621194
1058	-16620744
1059	-16621138
1060	-16618066
1061	-16617823
1062	-16613998
1063	-16612990
1064	-16611839
1065	-16610305
1066	-16607177
1067	-16604308
1068	-16604312
1069	-16602778
1070	-16603292
1071	-16602585
1072	-16600471
1073	-16597153
1074	-16594470
1075	-16592423
1076	-16591073
1077	-16587037
1078	-16584406
1079	-16582615
1080	-16578013
1081	-16572902
1082	-16566434
1083	-16559004
1084	-16544748
1085	-16538493
1086	-16520066
1087	-16504012
1088	-16491297
1089	-16471473
1090	-16448708
1091	-16422159
1092	-16386279
1093	-16340295
1094	-16278672
1095	-16206066
1096	-16121035
1097	-16026027
1098	-15941727
1099	-15844658
1100	-15753325
1101	-15674043
1102	-15590268
1103	-15486013
1104	-15368436
1105	-15238455
1106	-15080400
1107	-14893269
1108	-14684202
1109	-14462367
1110	-14200540
1111	-13932677
1112	-13665835
1113	-13414052
1114	-13183454
1115	-12965167
1116	-12782889
1117	-12624556
1118	-12523558
1119	-12439336
1120	-12376470
1121	-12353429
1122	-12377834
1123	-12410402
1124	-12432044
1125	-12478075
1126	-12518843
1127	-12574857
1128	-12643146
1129	-12707852
1130	-12770166
1131	-12838070
1132	-12922296
1133	-13013229
1134	-13119801
1135	-13241996
1136	-13373225
1137	-13546464
1138	-13728209
1139	-13910850
1140	-14079678
1141	-14260905
1142	-14426230
1143	-14593506
1144	-14733216
1145	-14881554
1146	-15033531
1147	-15176595
1148	-15320513
1149	-15451448
1150	-15558981
1151	-15670495
1152	-15773563
1153	-15866209
1154	-15954853
1155	-16032897
1156	-16122361
1157	-16195800
1158	-16264213
1159	-16325435
1160	-16366062
1161	-16409117
1162	-16443206
1163	-16472175
1164	-16491724
1165	-16504368
1166	-16514778
1167	-16520469
1168	-16522511
1169	-16533275
1170	-16543374
1171	-16548305
1172	-16553037
1173	-16560517
1174	-16571210
1175	-16578443
1176	-16581458
1177	-16585616
1178	-16589132
1179	-16592322
1180	-16593464
1181	-16594560
1182	-16593404
1183	-16594175
1184	-16596347
1185	-16599147
1186	-16601250
1187	-16601938
1188	-16608080
1189	-16612541
1190	-16613681
1191	-16617640
1192	-16621209
1193	-16626189
1194	-16628481
1195	-16631993
1196	-16634226
1197	-16635948
1198	-16634920
1199	-16634920
1200	-16634912
1201	-16637020
1202	-16641562
1203	-16642972
1204	-16642586
1205	-16640530
1206	-16639634
1207	-16639245
1208	-16640393
1209	-16641551
1210	-16640600
1211	-16639381
1212	-16639381
1213	-16638996
1214	-16639510
1215	-16640024
1216	-16641052
1217	-16640538
1218	-16641052
1219	-16640024
1220	-16639000
1221	-16635167
1222	-16633884
1223	-16629991
1224	-16625083
1225	-16622800
1226	-16620628
1227	-16619102
1228	-16617829
1229	-16617195
1230	-16616167
1231	-16614496
1232	-16607074
1233	-16602928
1234	-16598007
1235	-16596418
1236	-16590484
1237	-16588630
1238	-16590287
1239	-16595086
1240	-16597639
1241	-16597955
1242	-16594490
1243	-16591867
1244	-16587909
1245	-16585089
1246	-16584961
1247	-16587210
1248	-16586903
1249	-16585178
1250	-16585365
1251	-16586389
1252	-16588173
1253	-16591296
1254	-16590662
1255	-16591163
1256	-16595062
1257	-16598063
1258	-16601765
1259	-16606941
1260	-16610965
1261	-16613141
1262	-16613206
1263	-16613463
1264	-16616336
1265	-16619523
1266	-16625078
1267	-16629224
1268	-16633170
1269	-16639180
1270	-16647482
1271	-16650425
1272	-16652965
1273	-16653977
1274	-16659084
1275	-16661628
1276	-16666551
1277	-16665516
1278	-16666410
1279	-16664672
1280	-16664343
1281	-16669708
1282	-16668645
1283	-16670453
1284	-16664849
1285	-16666570
1286	-16666730
1287	-16667682
1288	-16674538
1289	-16675686
1290	-16674424
1291	-16660537
1292	-16652731
1293	NaN
