x	intensity
821	-16644546
822	-16643582
823	-16643582
824	-16645694
825	-16647879
826	-16647044
827	-16645759
828	-16645694
829	-16647044
830	-16648329
831	-16646530
832	-16644602
833	-16644666
834	-16644987
835	-16646273
836	-16647622
837	-16646080
838	-16646787
839	-16644987
840	-16647044
841	-16648393
842	-16648007
843	-16647365
844	-16645244
845	-16645437
846	-16645244
847	-16645951
848	-16646979
849	-16647301
850	-16646787
851	-16646594
852	-16647301
853	-16647622
854	-16646851
855	-16646337
856	-16644795
857	-16646465
858	-16646658
859	-16645951
860	-16643574
861	-16643381
862	-16645759
863	-16645951
864	-16646465
865	-16646016
866	-16647301
867	-16647815
868	-16646530
869	-16646337
870	-16644923
871	-16645759
872	-16646979
873	-16646915
874	-16645694
875	-16645502
876	-16646851
877	-16646787
878	-16647044
879	-16646208
880	-16645823
881	-16647172
882	-16647429
883	-16646915
884	-16647622
885	-16646208
886	-16645695
887	-16644988
888	-16645694
889	-16645887
890	-16645437
891	-16646401
892	-16645823
893	-16645694
894	-16646594
895	-16646979
896	-16646273
897	-16646401
898	-16646658
899	-16646658
900	-16647172
901	-16647172
902	-16646658
903	-16647172
904	-16647172
905	-16645502
906	-16644731
907	-16645887
908	-16647044
909	-16649357
910	-16648971
911	-16647558
912	-16646787
913	-16645630
914	-16649035
915	-16649421
916	-16649614
917	-16647686
918	-16646658
919	-16647044
920	-16647365
921	-16646979
922	-16646658
923	-16645630
924	-16645116
925	-16646144
926	-16646851
927	-16647622
928	-16646401
929	-16646144
930	-16647172
931	-16647236
932	-16646530
933	-16644152
934	-16643192
935	-16643256
936	-16644152
937	-16645694
938	-16646208
939	-16648714
940	-16649742
941	-16648714
942	-16647429
943	-16645951
944	-16645180
945	-16645116
946	-16645502
947	-16647044
948	-16648325
949	-16647747
950	-16647172
951	-16646594
952	-16647622
953	-16647429
954	-16648329
955	-16647365
956	-16645951
957	-16646594
958	-16646080
959	-16645694
960	-16646144
961	-16644666
962	-16645437
963	-16644859
964	-16646658
965	-16646658
966	-16647943
967	-16648007
968	-16647044
969	-16649228
970	-16648714
971	-16648200
972	-16647686
973	-16648200
974	-16648200
975	-16645630
976	-16646465
977	-16646530
978	-16647943
979	-16647814
980	-16647044
981	-16644473
982	-16643510
983	-16644666
984	-16645887
985	-16647043
986	-16647301
987	-16645694
988	-16645502
989	-16644473
990	-16646144
991	-16646272
992	-16645823
993	-16641800
994	-16636059
995	-16631784
996	-16627385
997	-16624517
998	-16619277
999	-16617679
1000	-16611618
1001	-16606323
1002	-16605881
1003	-16594628
1004	-16592526
1005	-16580517
1006	-16576108
1007	-16571757
1008	-16562737
1009	-16539841
1010	-16534326
1011	-16524104
1012	-16499099
1013	-16464560
1014	-16422026
1015	-16386456
1016	-16328864
1017	-16287345
1018	-16233790
1019	-16187318
1020	-16114356
1021	-16050311
1022	-15975906
1023	-15908311
1024	-15834101
1025	-15758262
1026	-15671450
1027	-15577813
1028	-15474215
1029	-15327836
1030	-15193046
1031	-15070173
1032	-14919574
1033	-14781970
1034	-14646130
1035	-14525011
1036	-14421678
1037	-14336990
1038	-14269344
1039	-14243630
1040	-14213559
1041	-14207177
1042	-14234469
1043	-14279885
1044	-14310462
1045	-14349583
1046	-14385519
1047	-14425244
1048	-14454425
1049	-14481690
1050	-14515553
1051	-14571365
1052	-14618201
1053	-14683159
1054	-14757094
1055	-14847596
1056	-14924074
1057	-15014308
1058	-15099397
1059	-15194829
1060	-15283928
1061	-15375087
1062	-15463777
1063	-15550807
1064	-15634697
1065	-15718671
1066	-15798288
1067	-15879823
1068	-15950106
1069	-16030082
1070	-16088436
1071	-16142763
1072	-16212688
1073	-16276744
1074	-16312950
1075	-16353545
1076	-16407721
1077	-16463305
1078	-16486464
1079	-16507377
1080	-16525853
1081	-16542233
1082	-16555575
1083	-16570537
1084	-16582106
1085	-16582426
1086	-16585299
1087	-16585941
1088	-16586905
1089	-16590430
1090	-16588968
1091	-16593319
1092	-16598232
1093	-16602631
1094	-16606328
1095	-16612970
1096	-16619417
1097	-16625736
1098	-16625222
1099	-16624194
1100	-16622652
1101	-16622652
1102	-16624194
1103	-16624194
1104	-16631163
1105	-16635184
1106	-16639904
1107	-16639253
1108	-16640153
1109	-16641944
1110	-16643536
1111	-16643723
1112	-16643273
1113	-16643907
1114	-16643522
1115	-16644036
1116	-16644164
1117	-16641787
1118	-16641851
1119	-16644100
1120	-16643012
1121	-16642626
1122	-16643076
1123	-16642570
1124	-16641996
1125	-16639502
1126	-16640335
1127	-16638992
1128	-16636952
1129	-16635418
1130	-16636768
1131	-16636896
1132	-16638310
1133	-16637988
1134	-16638245
1135	-16636832
1136	-16637342
1137	-16637984
1138	-16635928
1139	-16637205
1140	-16636494
1141	-16639502
1142	-16640207
1143	-16641036
1144	-16645132
1145	-16644610
1146	-16645445
1147	-16645831
1148	-16645124
1149	-16646152
1150	-16644867
1151	-16646345
1152	-16646987
1153	-16648208
1154	-16647694
1155	-16646859
1156	-16646152
1157	-16645638
1158	-16644160
1159	-16643582
1160	-16643582
1161	-16643646
1162	-16644032
1163	-16645124
1164	-16645188
1165	-16644546
1166	-16644546
1167	-16645317
1168	-16645767
1169	-16645638
1170	-16644104
1171	-16644104
1172	-16640538
1173	-16637992
1174	-16636596
1175	-16633591
1176	-16632378
1177	-16630395
1178	-16630402
1179	-16631173
1180	-16629888
1181	-16630659
1182	-16629824
1183	-16630467
1184	-16627718
1185	-16624402
1186	-16624335
1187	-16621772
1188	-16619085
1189	-16615954
1190	-16611024
1191	-16589726
1192	-16575884
1193	-16560310
1194	-16547842
1195	-16529489
1196	-16492062
1197	-16458101
1198	-16429571
1199	-16395874
1200	-16350413
1201	-16321640
1202	-16293914
1203	-16252400
1204	-16218933
1205	-16168331
1206	-16116069
1207	-16046699
1208	-15970885
1209	-15897403
1210	-15821691
1211	-15745115
1212	-15646689
1213	-15555468
1214	-15491574
1215	-15431216
1216	-15356095
1217	-15287601
1218	-15226045
1219	-15178486
1220	-15145108
1221	-15133271
1222	-15121897
1223	-15124594
1224	-15136450
1225	-15164156
1226	-15198285
1227	-15225994
1228	-15255531
1229	-15279900
1230	-15308124
1231	-15322804
1232	-15336941
1233	-15358831
1234	-15389367
1235	-15433798
1236	-15484192
1237	-15551404
1238	-15613717
1239	-15688051
1240	-15738946
1241	-15795591
1242	-15862058
1243	-15922746
1244	-15980490
1245	-16048108
1246	-16097139
1247	-16152750
1248	-16197555
1249	-16254514
1250	-16293085
1251	-16312171
1252	-16342014
1253	-16397579
1254	-16432300
1255	-16451152
1256	-16464086
1257	-16483773
1258	-16512692
1259	-16534408
1260	-16552431
1261	-16559279
1262	-16571438
1263	-16589080
1264	-16593047
1265	-16605502
1266	-16613995
1267	-16619048
1268	-16627360
1269	-16630937
1270	-16635795
1271	-16638209
1272	-16642733
1273	-16646313
1274	-16649710
1275	-16651702
1276	-16653943
1277	-16654264
1278	-16652465
1279	-16650280
1280	-16652780
1281	-16650054
1282	-16650969
1283	-16652262
1284	-16651668
1285	-16647479
1286	-16636239
1287	-16638244
1288	-16623246
1289	-16608034
1290	NaN
