x	intensity
149	-16642514
150	-16640345
151	-16639643
152	-16639964
153	-16638743
154	-16639072
155	-16639582
156	-16639522
157	-16637980
158	-16636952
159	-16636952
160	-16638494
161	-16637988
162	-16636147
163	-16631806
164	-16625995
165	-16620704
166	-16617064
167	-16614199
168	-16607559
169	-16603609
170	-16599144
171	-16595570
172	-16597686
173	-16598520
174	-16598198
175	-16597685
176	-16594875
177	-16590145
178	-16589247
179	-16589119
180	-16587714
181	-16583104
182	-16584313
183	-16583215
184	-16578545
185	-16572725
186	-16569708
187	-16566643
188	-16553349
189	-16544273
190	-16536484
191	-16533095
192	-16523509
193	-16509164
194	-16488893
195	-16479792
196	-16473256
197	-16460016
198	-16438516
199	-16416602
200	-16372858
201	-16300658
202	-16219876
203	-16139530
204	-16039679
205	-15930199
206	-15822146
207	-15678553
208	-15543642
209	-15429532
210	-15310367
211	-15179963
212	-15058797
213	-14932361
214	-14792828
215	-14619560
216	-14420081
217	-14178298
218	-13894855
219	-13539916
220	-13160888
221	-12756915
222	-12331085
223	-11935223
224	-11521816
225	-11141794
226	-10827879
227	-10561438
228	-10341786
229	-10184436
230	-10045996
231	-9950696
232	-9876899
233	-9865744
234	-9878120
235	-9912937
236	-9953902
237	-10018984
238	-10106032
239	-10205177
240	-10292039
241	-10378848
242	-10457848
243	-10553545
244	-10668168
245	-10815961
246	-10988317
247	-11177080
248	-11407679
249	-11646467
250	-11898959
251	-12156864
252	-12403535
253	-12652478
254	-12886278
255	-13114460
256	-13359552
257	-13610342
258	-13859863
259	-14097576
260	-14318860
261	-14538646
262	-14730080
263	-14899541
264	-15068704
265	-15220727
266	-15375042
267	-15503555
268	-15632508
269	-15737657
270	-15843220
271	-15917602
272	-16022626
273	-16113119
274	-16176026
275	-16243037
276	-16285773
277	-16336750
278	-16374813
279	-16402487
280	-16409388
281	-16429657
282	-16448251
283	-16464424
284	-16476065
285	-16476899
286	-16479835
287	-16480533
288	-16489675
289	-16492548
290	-16496705
291	-16506353
292	-16519410
293	-16532795
294	-16541370
295	-16550571
296	-16556067
297	-16563566
298	-16568116
299	-16569137
300	-16569266
301	-16569330
302	-16569009
303	-16570294
304	-16570358
305	-16575605
306	-16579702
307	-16581318
308	-16580876
309	-16580364
310	-16579853
311	-16577239
312	-16578980
313	-16582001
314	-16583272
315	-16584169
316	-16583457
317	-16582430
318	-16582429
319	-16583715
320	-16586463
321	-16586842
322	-16586389
323	-16586579
324	-16586517
325	-16585425
326	-16584967
327	-16586489
328	-16587577
329	-16587123
330	-16587453
331	-16584815
332	-16586807
333	-16587578
334	-16587578
335	-16586871
336	-16585067
337	-16585972
338	-16585329
339	-16587193
340	-16586483
341	-16586860
342	-16584495
343	-16583089
344	-16583411
345	-16582387
346	-16582645
347	-16579824
348	-16572592
349	-16571822
350	-16569403
351	-16569724
352	-16565759
353	-16563065
354	-16552363
355	-16547688
356	-16537963
357	-16535674
358	-16525563
359	-16502541
360	-16475007
361	-16434945
362	-16396912
363	-16356487
364	-16306635
365	-16239826
366	-16180438
367	-16114521
368	-16053423
369	-15971636
370	-15905966
371	-15830779
372	-15766844
373	-15707463
374	-15626875
375	-15538073
376	-15427661
377	-15300132
378	-15144844
379	-14951442
380	-14765847
381	-14552668
382	-14327255
383	-14102546
384	-13862334
385	-13633064
386	-13440494
387	-13261009
388	-13129931
389	-13006265
390	-12922863
391	-12859129
392	-12809265
393	-12788098
394	-12787415
395	-12795391
396	-12825786
397	-12879838
398	-12920675
399	-12985132
400	-13037797
401	-13084644
402	-13145714
403	-13214705
404	-13277762
405	-13352873
406	-13435920
407	-13546584
408	-13664806
409	-13792783
410	-13941889
411	-14084727
412	-14239274
413	-14384498
414	-14505306
415	-14636820
416	-14784836
417	-14927951
418	-15072565
419	-15214639
420	-15322148
421	-15445155
422	-15552328
423	-15637357
424	-15749988
425	-15836099
426	-15912814
427	-16004043
428	-16078559
429	-16146082
430	-16207680
431	-16264357
432	-16326623
433	-16364164
434	-16402282
435	-16447931
436	-16481494
437	-16502770
438	-16516065
439	-16517667
440	-16532568
441	-16540503
442	-16557517
443	-16567739
444	-16567991
445	-16567477
446	-16568505
447	-16568505
448	-16575308
449	-16580053
450	-16586001
451	-16587659
452	-16588992
453	-16589510
454	-16592892
455	-16595186
456	-16597554
457	-16599083
458	-16603541
459	-16606918
460	-16608392
461	-16608264
462	-16608906
463	-16605437
464	-16611454
465	-16614396
466	-16616877
467	-16619038
468	-16620881
469	-16625409
470	-16627395
471	-16631804
472	-16635193
473	-16639096
474	-16637811
475	-16636458
476	-16633888
477	-16635623
478	-16636458
479	-16637615
480	-16639912
481	-16642405
482	-16643423
483	-16644955
484	-16643984
485	-16642634
486	-16643076
487	-16644554
488	-16645638
489	-16645116
490	-16647172
491	-16647301
492	-16648650
493	-16649742
494	-16649228
495	-16648714
496	-16648200
497	-16649228
498	-16648650
499	-16648909
500	-16645895
501	-16644806
502	-16644678
503	-16645189
504	-16646859
505	-16646599
506	-16647433
507	-16647496
508	-16648265
509	-16647812
510	-16644663
511	-16643889
512	-16645692
513	-16645818
514	-16645433
515	-16645627
516	-16635528
517	-16638030
518	-16649149
519	-16648760
520	-16648182
521	-16648314
522	-16648695
523	-16649152
524	-16647418
525	-16647551
526	-16647812
527	-16647749
528	-16648011
529	-16647498
530	-16646155
531	-16646736
532	-16648401
533	-16648785
534	-16646152
535	-16645959
536	-16645638
537	-16644482
538	-16645510
539	-16645124
540	-16645638
541	-16647694
542	-16647180
543	-16648722
544	-16645574
545	-16645253
546	-16646788
547	-16646208
548	-16647172
549	-16646208
550	-16646144
551	-16646658
552	-16646080
553	-16649100
554	-16649164
555	-16650449
556	-16649999
557	-16648200
558	-16647172
559	-16645373
560	-16646851
561	-16646722
562	-16647879
563	-16648200
564	-16648200
565	-16646658
566	-16646144
567	-16646658
568	-16646723
569	-16647622
570	-16647365
571	-16647622
572	-16646594
573	-16646594
574	-16646144
575	-16645566
576	-16647044
577	-16646144
578	-16647558
579	-16647429
580	-16647365
581	-16647879
582	-16646658
583	-16646722
584	-16647044
585	-16647493
586	-16648457
587	-16647686
588	-16648200
589	-16648200
590	-16648200
591	-16647686
592	-16648714
593	-16650255
594	-16650447
595	-16647427
596	-16646656
597	-16647170
598	-16647427
599	-16646208
600	-16645823
601	-16647172
602	-16646402
603	-16646788
604	-16647174
605	-16645696
606	-16646981
607	-16646210
608	-16647688
609	-16647044
610	-16647365
611	-16648072
612	-16647943
613	-16648264
614	-16647176
615	-16647176
616	-16646144
617	-16645116
618	-16646465
619	-16646273
620	-16646979
621	-16647365
622	-16647365
623	-16647493
624	-16647365
625	-16646979
626	-16645951
627	-16646658
628	-16647169
629	-16647683
630	-16647686
631	-16648200
632	-16648200
633	-16647750
634	-16647558
635	-16645052
636	-16644666
637	-16644923
638	-16647108
639	-16647172
640	-16647686
641	-16649292
642	-16651220
643	-16649292
644	-16650706
645	-16650256
646	-16649806
647	-16647686
648	-16647236
649	-16647622
650	-16647429
651	-16647750
652	-16647879
653	-16647108
654	-16646465
655	-16647172
656	-16646787
657	-16646337
658	-16647815
659	-16645630
660	-16646337
661	-16647365
662	-16646594
663	-16645887
664	-16645823
665	-16649871
666	-16648264
667	-16649678
668	-16650320
669	-16649742
670	-16649806
671	-16648714
672	-16650192
673	-16650128
674	-16651027
675	-16649614
676	-16649871
677	-16648586
678	-16648393
679	-16647751
680	-16648200
681	-16649742
682	-16647686
683	-16649228
684	-16648714
685	-16648714
686	-16648714
687	-16647686
688	-16648200
689	-16646208
690	-16646915
691	-16647236
692	-16647686
693	-16648007
694	-16646337
695	-16644281
696	-16645116
697	-16646658
698	-16647622
699	-16646208
700	-16642867
701	-16643445
702	-16646851
703	-16650320
704	-16649292
705	-16650063
706	-16651220
707	-16651348
708	-16650128
709	-16650577
710	-16647942
711	-16647427
712	-16648392
713	-16648391
714	-16648136
715	-16648200
716	-16647815
717	-16647686
718	-16646659
719	-16646145
720	-16645631
721	-16646145
722	-16646660
723	-16646660
724	-16645632
725	-16645824
726	-16645955
727	-16645634
728	-16645441
729	-16643257
730	-16644028
731	-16645056
732	-16643899
733	-16643578
734	-16645249
735	-16647176
736	-16646984
737	-16645313
738	-16642942
739	-16641345
740	-16641558
741	-16641378
742	-16639145
743	-16631788
744	-16631101
745	-16626177
746	-16626692
747	-16623496
748	-16622664
749	-16623178
750	-16623178
751	-16623692
752	-16618329
753	-16612846
754	-16609087
755	-16604225
756	-16597573
757	-16592640
758	-16586379
759	-16574549
760	-16570263
761	-16566283
762	-16558998
763	-16549920
764	-16546600
765	-16534779
766	-16509842
767	-16483628
768	-16449105
769	-16405109
770	-16349843
771	-16306597
772	-16245429
773	-16192409
774	-16124208
775	-16070568
776	-16018780
777	-15974262
778	-15913189
779	-15840359
780	-15759972
781	-15659353
782	-15559056
783	-15442446
784	-15291526
785	-15144654
786	-14978645
787	-14782178
788	-14603608
789	-14419540
790	-14246455
791	-14108640
792	-13985873
793	-13860872
794	-13782190
795	-13693997
796	-13652139
797	-13636501
798	-13632915
799	-13647515
800	-13658949
801	-13680008
802	-13718997
803	-13777934
804	-13815074
805	-13834883
806	-13866005
807	-13920932
808	-13975069
809	-14043172
810	-14132518
811	-14214109
812	-14311783
813	-14413227
814	-14529003
815	-14620991
816	-14731837
817	-14850273
818	-14960601
819	-15082127
820	-15182049
821	-15275176
822	-15374955
823	-15475632
824	-15581978
825	-15684269
826	-15777961
827	-15872936
828	-15948391
829	-16025647
830	-16090546
831	-16159770
832	-16216370
833	-16278476
834	-16327528
835	-16372791
836	-16405260
837	-16452911
838	-16489127
839	-16512386
840	-16529830
841	-16536542
842	-16545734
843	-16553715
844	-16562096
845	-16561519
846	-16564080
847	-16563630
848	-16569841
849	-16577970
850	-16580212
851	-16590633
852	-16593069
853	-16597534
854	-16602831
855	-16606407
856	-16609164
857	-16613301
858	-16617699
859	-16621140
860	-16620170
861	-16621584
862	-16623126
863	-16623639
864	-16628551
865	-16631169
866	-16633532
867	-16636341
868	-16640679
869	-16640928
870	-16641759
871	-16641050
872	-16643984
873	-16643854
874	-16646224
875	-16647052
876	-16646858
877	-16646472
878	-16646344
879	-16646602
880	-16645574
881	-16646276
882	-16647365
883	-16647943
884	-16648521
885	-16648650
886	-16648393
887	-16647622
888	-16646722
889	-16648328
890	-16648586
891	-16648071
892	-16647172
893	-16648071
894	-16647558
895	-16646658
896	-16648522
897	-16648714
898	-16647751
899	-16647308
900	-16647180
901	-16648208
902	-16648722
903	-16648722
904	-16648722
905	-16647116
906	-16646987
907	-16648208
908	-16648658
909	-16648208
910	-16647180
911	-16647694
912	-16648208
913	-16647694
914	-16647694
915	-16646851
916	-16646722
917	-16648393
918	-16648200
919	-16648521
920	-16648714
921	-16648007
922	-16646337
923	-16646144
924	-16648586
925	-16648072
926	-16648457
927	-16649549
928	-16649871
929	-16648329
930	-16648650
931	-16648778
932	-16649100
933	-16647686
934	-16646979
935	-16645759
936	-16645502
937	-16646401
938	-16646658
939	-16648136
940	-16648072
941	-16648714
942	-16647943
943	-16648136
944	-16646979
945	-16648007
946	-16648457
947	-16647429
948	-16646851
949	-16646465
950	-16646915
951	-16647750
952	-16649292
953	-16649614
954	-16650128
955	-16650706
956	-16650513
957	-16649742
958	-16650256
959	-16649485
960	-16650063
961	-16649292
962	-16649935
963	-16649228
964	-16649678
965	-16649100
966	-16648200
967	-16648586
968	-16647557
969	-16647493
970	-16648457
971	-16646591
972	-16645887
973	-16646144
974	-16646144
975	-16647815
976	-16645951
977	-16647751
978	-16647493
979	-16648779
980	-16648842
981	-16647686
982	-16642867
983	-16643060
984	-16646983
985	-16649614
986	-16649357
987	-16649485
988	-16650642
989	-16650384
990	-16650256
991	-16648457
992	-16646915
993	-16645308
994	-16645823
995	-16647557
996	-16647750
997	-16650948
998	-16647694
999	-16649172
1000	-16646417
1001	-16645132
1002	-16645389
1003	-16646225
1004	-16644634
1005	-16642072
1006	-16641494
1007	-16641751
1008	-16638883
1009	-16632551
1010	-16631850
1011	-16629618
1012	-16621762
1013	-16616260
1014	-16611396
1015	-16606076
1016	-16593545
1017	-16586197
1018	-16579362
1019	-16568892
1020	-16553942
1021	-16536696
1022	-16512007
1023	-16489500
1024	-16463949
1025	-16434659
1026	-16417780
1027	-16396532
1028	-16359501
1029	-16326114
1030	-16282370
1031	-16245034
1032	-16197826
1033	-16149253
1034	-16107000
1035	-16066141
1036	-16005268
1037	-15956052
1038	-15914870
1039	-15876336
1040	-15844891
1041	-15811718
1042	-15802255
1043	-15784408
1044	-15777501
1045	-15765908
1046	-15769621
1047	-15775257
1048	-15781087
1049	-15791019
1050	-15804270
1051	-15817008
1052	-15825175
1053	-15836238
1054	-15846857
1055	-15859460
1056	-15893430
1057	-15933110
1058	-15952637
1059	-15990371
1060	-16012646
1061	-16044778
1062	-16080415
1063	-16117671
1064	-16152566
1065	-16179192
1066	-16207435
1067	-16238611
1068	-16270538
1069	-16308344
1070	-16351583
1071	-16384509
1072	-16407767
1073	-16432999
1074	-16454914
1075	-16479633
1076	-16506374
1077	-16527608
1078	-16548214
1079	-16559605
1080	-16573484
1081	-16593694
1082	-16603400
1083	-16613796
1084	-16621594
1085	-16627342
1086	-16627278
1087	-16630671
1088	-16629639
1089	-16633213
1090	-16635707
1091	-16636795
1092	-16641016
1093	-16641574
1094	-16645469
1095	-16643662
1096	-16645895
1097	-16643068
1098	-16645638
1099	-16646602
1100	-16647694
1101	-16648722
1102	-16648722
1103	-16647694
1104	-16646658
1105	-16646658
1106	-16646144
1107	-16648200
1108	-16648714
1109	-16648200
1110	-16647686
1111	-16646658
1112	-16647686
1113	-16647686
1114	-16648586
1115	-16647108
1116	-16649292
1117	-16648714
1118	-16646722
1119	-16647172
1120	-16648200
1121	-16648329
1122	-16646722
1123	-16648072
1124	-16647172
1125	-16646273
1126	-16645180
1127	-16646787
1128	-16645951
1129	-16646658
1130	-16646979
1131	-16647108
1132	-16646915
1133	-16646787
1134	-16646337
1135	-16645951
1136	-16646915
1137	-16648007
1138	-16648393
1139	-16648714
1140	-16648136
1141	-16647750
1142	-16647172
1143	-16647236
1144	-16647108
1145	-16648714
1146	-16648971
1147	-16647558
1148	-16647558
1149	-16647493
1150	-16649742
1151	-16649228
1152	-16650192
1153	-16648650
1154	-16649164
1155	-16647879
1156	-16648907
1157	-16649164
1158	-16647750
1159	-16649228
1160	-16647172
1161	-16647686
1162	-16646080
1163	-16647301
1164	-16647169
1165	-16647750
1166	-16648778
1167	-16648586
1168	-16649357
1169	-16650192
1170	-16648714
1171	-16647686
1172	-16646658
1173	-16646658
1174	-16646658
1175	-16646144
1176	-16648714
1177	-16648203
1178	-16648714
1179	-16650128
1180	-16651156
1181	-16651991
1182	-16652633
1183	-16649935
1184	-16648714
1185	-16647750
1186	-16650834
1187	-16652441
1188	-16650513
1189	-16649485
1190	-16645244
1191	-16645501
1192	-16646915
1193	-16648136
1194	-16648714
1195	-16647172
1196	-16648778
1197	-16648200
1198	-16650834
1199	-16653340
1200	-16652055
1201	-16652762
1202	-16653340
1203	-16655460
1204	-16655396
1205	-16652826
1206	-16651284
1207	-16648136
1208	-16648971
1209	-16648778
1210	-16649742
1211	-16647301
1212	-16647493
1213	-16646979
1214	-16646979
1215	-16646979
1216	-16646144
1217	-16647550
1218	-16646522
1219	-16648385
1220	-16648642
1221	-16648770
1222	-16649541
1223	-16649156
1224	-16649220
1225	-16649734
1226	-16649477
1227	-16649284
1228	-16649606
1229	-16649220
1230	-16648770
1231	-16648642
1232	-16648321
1233	-16646657
1234	-16646849
1235	-16645628
1236	-16646142
1237	-16646143
1238	-16646657
1239	-16646529
1240	-16646141
1241	-16646720
1242	-16646979
1243	-16646723
1244	-16646209
1245	-16643961
1246	-16645310
1247	-16648330
1248	-16649100
1249	-16647685
1250	-16644151
1251	-16644408
1252	-16644087
1253	-16645758
1254	-16646336
1255	-16645438
1256	-16644732
1257	-16646144
1258	-16646145
1259	-16646658
1260	-16647751
1261	-16646658
1262	-16647173
1263	-16645116
1264	-16648375
1265	-16650280
1266	-16650473
1267	-16653983
1268	-16654553
1269	-16656146
1270	-16659653
1271	-16659653
1272	-16661569
1273	-16662401
1274	-16662961
1275	-16668203
1276	-16670833
1277	-16669678
1278	-16667621
1279	-16664601
1280	-16665756
1281	-16666399
1282	-16661577
1283	-16663781
1284	-16661873
1285	-16668867
1286	-16666952
1287	-16661559
1288	-16657437
1289	-16650898
1290	-16665810
1291	-16652427
1292	NaN
