x	intensity
214	-16646646
215	-16646519
216	-16646205
217	-16647107
218	-16648208
219	-16648528
220	-16649874
221	-16649228
222	-16647686
223	-16647236
224	-16647108
225	-16646144
226	-16646144
227	-16646851
228	-16647686
229	-16647622
230	-16648264
231	-16646016
232	-16647879
233	-16648007
234	-16645052
235	-16644088
236	-16644345
237	-16647172
238	-16649228
239	-16649935
240	-16649228
241	-16648521
242	-16647686
243	-16647686
244	-16646658
245	-16646144
246	-16647493
247	-16647879
248	-16650063
249	-16648907
250	-16650256
251	-16648457
252	-16648714
253	-16648907
254	-16648714
255	-16649164
256	-16648136
257	-16647622
258	-16646530
259	-16646337
260	-16646658
261	-16647749
262	-16647683
263	-16648518
264	-16647362
265	-16646784
266	-16646721
267	-16646401
268	-16646467
269	-16646724
270	-16646919
271	-16647819
272	-16646726
273	-16648009
274	-16650256
275	-16650321
276	-16650899
277	-16649228
278	-16648843
279	-16647943
280	-16647562
281	-16646731
282	-16647180
283	-16645703
284	-16645445
285	-16644096
286	-16646923
287	-16646988
288	-16645965
289	-16645261
290	-16642130
291	-16641951
292	-16639069
293	-16636014
294	-16633331
295	-16632314
296	-16627136
297	-16621773
298	-16615385
299	-16612646
300	-16607542
301	-16596860
302	-16584587
303	-16574737
304	-16558898
305	-16539596
306	-16528730
307	-16530125
308	-16516696
309	-16494006
310	-16462548
311	-16450208
312	-16423871
313	-16403227
314	-16364516
315	-16323452
316	-16279222
317	-16223682
318	-16171637
319	-16128753
320	-16082987
321	-16050033
322	-16005597
323	-15969826
324	-15945324
325	-15930714
326	-15927450
327	-15920472
328	-15917292
329	-15912888
330	-15906570
331	-15905244
332	-15909032
333	-15914844
334	-15925076
335	-15942228
336	-15955728
337	-15965398
338	-15980238
339	-16000260
340	-16010172
341	-16021954
342	-16038584
343	-16066167
344	-16102212
345	-16129793
346	-16147852
347	-16167367
348	-16196109
349	-16222731
350	-16254832
351	-16290720
352	-16326931
353	-16357836
354	-16384826
355	-16403876
356	-16434176
357	-16459676
358	-16476227
359	-16489007
360	-16523514
361	-16542860
362	-16568825
363	-16580203
364	-16588582
365	-16592678
366	-16598806
367	-16598170
368	-16608861
369	-16610904
370	-16615258
371	-16615635
372	-16620251
373	-16623312
374	-16627012
375	-16630273
376	-16632435
377	-16635577
378	-16635634
379	-16638639
380	-16640039
381	-16640605
382	-16642262
383	-16642504
384	-16645577
385	-16646538
386	-16646024
387	-16645638
388	-16645317
389	-16644740
390	-16644549
391	-16644870
392	-16644869
393	-16644612
394	-16645253
395	-16643710
396	-16643508
397	-16645886
398	-16646280
399	-16647048
400	-16646850
401	-16646908
402	-16646327
403	-16648644
404	-16648320
405	-16638224
406	-16635912
407	-16643306
408	-16647421
409	-16647162
410	-16648839
411	-16646980
412	-16646986
413	-16647308
414	-16648524
415	-16646530
416	-16647493
417	-16647236
418	-16648843
419	-16649292
420	-16648264
421	-16648585
422	-16646723
423	-16648714
424	-16649228
425	-16649421
426	-16649550
427	-16647814
428	-16647301
429	-16646915
430	-16647301
431	-16648393
432	-16647172
433	-16646208
434	-16647108
435	-16648778
436	-16650642
437	-16649356
438	-16649742
439	-16648328
440	-16647622
441	-16645244
442	-16647365
443	-16646205
444	-16646594
445	-16644923
446	-16645695
447	-16647493
448	-16647494
449	-16647879
450	-16648521
451	-16648907
452	-16647943
453	-16648007
454	-16648072
455	-16647429
456	-16646726
457	-16648200
458	-16647365
459	-16647172
460	-16645951
461	-16645437
462	-16646208
463	-16647365
464	-16646979
465	-16646658
466	-16647108
467	-16644024
468	-16643446
469	-16644281
470	-16644409
471	-16646401
472	-16647622
473	-16648072
474	-16645116
475	-16646787
476	-16646401
477	-16647108
478	-16647236
479	-16645951
480	-16645951
481	-16647622
482	-16647879
483	-16649357
484	-16648200
485	-16649164
486	-16648521
487	-16648521
488	-16649614
489	-16647044
490	-16647879
491	-16647108
492	-16646530
493	-16645630
494	-16647493
495	-16648329
496	-16650449
497	-16648586
498	-16647172
499	-16646722
500	-16646016
501	-16647236
502	-16647493
503	-16647302
504	-16646338
505	-16646529
506	-16646399
507	-16648520
508	-16649482
509	-16648969
510	-16648646
511	-16647873
512	-16645430
513	-16646838
514	-16648513
515	-16648379
516	-16648121
517	-16647034
518	-16638024
519	-16637507
520	-16647274
521	-16648954
522	-16646962
523	-16647292
524	-16646008
525	-16645181
526	-16645764
527	-16645384
528	-16646346
529	-16645958
530	-16646340
531	-16645693
532	-16646269
533	-16647036
534	-16647229
535	-16645564
536	-16646530
537	-16645630
538	-16646144
539	-16647943
540	-16647429
541	-16647686
542	-16646016
543	-16646016
544	-16646273
545	-16645373
546	-16646915
547	-16646144
548	-16644599
549	-16645116
550	-16644859
551	-16646401
552	-16648329
553	-16648525
554	-16647561
555	-16647304
556	-16647368
557	-16647622
558	-16647879
559	-16648200
560	-16646915
561	-16646077
562	-16647297
563	-16647814
564	-16647558
565	-16647622
566	-16646658
567	-16647172
568	-16646144
569	-16646658
570	-16647172
571	-16646144
572	-16646658
573	-16645630
574	-16646144
575	-16646144
576	-16646144
577	-16647174
578	-16646661
579	-16647174
580	-16647686
581	-16647686
582	-16648200
583	-16646144
584	-16647493
585	-16645373
586	-16646273
587	-16649035
588	-16646979
589	-16645887
590	-16644795
591	-16646592
592	-16646655
593	-16646335
594	-16648522
595	-16645124
596	-16644824
597	-16644772
598	-16641185
599	-16637666
600	-16633696
601	-16632999
602	-16631784
603	-16629933
604	-16625399
605	-16620351
606	-16614609
607	-16610341
608	-16604605
609	-16601983
610	-16596811
611	-16589315
612	-16584509
613	-16576315
614	-16567244
615	-16557018
616	-16540198
617	-16519677
618	-16492314
619	-16459468
620	-16425451
621	-16388457
622	-16346159
623	-16299795
624	-16245036
625	-16185268
626	-16129554
627	-16080216
628	-16025230
629	-15979067
630	-15904430
631	-15819351
632	-15717022
633	-15597739
634	-15469932
635	-15336237
636	-15184046
637	-15048544
638	-14900580
639	-14779304
640	-14648340
641	-14538896
642	-14434971
643	-14352798
644	-14297378
645	-14269669
646	-14263696
647	-14261838
648	-14270531
649	-14290659
650	-14304876
651	-14320744
652	-14343613
653	-14375351
654	-14422207
655	-14456644
656	-14485664
657	-14527236
658	-14587408
659	-14647181
660	-14712521
661	-14782480
662	-14848853
663	-14930511
664	-15014353
665	-15101542
666	-15180448
667	-15269452
668	-15354546
669	-15450872
670	-15525400
671	-15609674
672	-15704920
673	-15787675
674	-15865676
675	-15944289
676	-16011430
677	-16072171
678	-16135349
679	-16190336
680	-16249775
681	-16307344
682	-16356921
683	-16397856
684	-16443485
685	-16482086
686	-16514254
687	-16539510
688	-16557034
689	-16569551
690	-16577282
691	-16584774
692	-16590340
693	-16592969
694	-16596230
695	-16598716
696	-16600764
697	-16603130
698	-16609710
699	-16610342
700	-16612902
701	-16617184
702	-16618444
703	-16622525
704	-16628526
705	-16633382
706	-16634778
707	-16639382
708	-16640916
709	-16640530
710	-16642064
711	-16642578
712	-16642638
713	-16642570
714	-16642570
715	-16644869
716	-16646658
717	-16647686
718	-16647694
719	-16647180
720	-16647694
721	-16649172
722	-16649107
723	-16647566
724	-16647694
725	-16648015
726	-16647052
727	-16646794
728	-16646152
729	-16645638
730	-16646152
731	-16648015
732	-16646602
733	-16647309
734	-16647879
735	-16647878
736	-16646208
737	-16645694
738	-16645694
739	-16646337
740	-16648457
741	-16648328
742	-16646465
743	-16642867
744	-16644281
745	-16646786
746	-16646851
747	-16645630
748	-16645759
749	-16646978
750	-16648393
751	-16647685
752	-16647044
753	-16647236
754	-16647686
755	-16647685
756	-16647172
757	-16647557
758	-16647301
759	-16648135
760	-16648650
761	-16647878
762	-16646979
763	-16646722
764	-16647623
765	-16646851
766	-16647109
767	-16647753
768	-16647751
769	-16648194
770	-16648447
771	-16648129
772	-16646917
773	-16646920
774	-16646534
775	-16645562
776	-16646008
777	-16646206
778	-16645505
779	-16643526
780	-16644295
781	-16647436
782	-16648204
783	-16649746
784	-16649807
785	-16648971
786	-16648007
787	-16649228
788	-16649485
789	-16649103
790	-16649678
791	-16649421
792	-16649678
793	-16648200
794	-16650063
795	-16649228
796	-16649742
797	-16649357
798	-16647943
799	-16648200
800	-16648843
801	-16648714
802	-16649614
803	-16648200
804	-16647558
805	-16648329
806	-16648650
807	-16650899
808	-16648522
809	-16648778
810	-16646080
811	-16646337
812	-16646466
813	-16646465
814	-16647044
815	-16647879
816	-16648072
817	-16648582
818	-16648770
819	-16650377
820	-16649734
821	-16651083
822	-16650055
823	-16649606
824	-16648706
825	-16648770
826	-16649092
827	-16647550
828	-16648642
829	-16649156
830	-16650505
831	-16650826
832	-16650634
833	-16648645
834	-16648393
835	-16648843
836	-16648650
837	-16648264
838	-16647108
839	-16647558
840	-16647365
841	-16647558
842	-16647622
843	-16647044
844	-16646658
845	-16647301
846	-16647429
847	-16647622
848	-16647493
849	-16649742
850	-16649935
851	-16649746
852	-16648525
853	-16648200
854	-16645951
855	-16645823
856	-16644987
857	-16646979
858	-16646080
859	-16645694
860	-16643252
861	-16644345
862	-16647879
863	-16648328
864	-16648971
865	-16647490
866	-16647811
867	-16648521
868	-16647301
869	-16647814
870	-16645309
871	-16646208
872	-16646594
873	-16646079
874	-16645952
875	-16644923
876	-16646915
877	-16647557
878	-16647750
879	-16645823
880	-16644795
881	-16644731
882	-16645116
883	-16647493
884	-16648329
885	-16648586
886	-16646530
887	-16645180
888	-16645501
889	-16645244
890	-16646465
891	-16646401
892	-16647686
893	-16646851
894	-16645052
895	-16645437
896	-16646530
897	-16648971
898	-16648264
899	-16647172
900	-16646080
901	-16644281
902	-16644731
903	-16644602
904	-16646465
905	-16646594
906	-16646658
907	-16646658
908	-16648200
909	-16649935
910	-16651220
911	-16651798
912	-16652505
913	-16650449
914	-16650063
915	-16650449
916	-16650063
917	-16650513
918	-16648843
919	-16648393
920	-16646465
921	-16646401
922	-16647750
923	-16646530
924	-16648393
925	-16647236
926	-16647815
927	-16647686
928	-16647686
929	-16647879
930	-16648197
931	-16648136
932	-16647494
933	-16647557
934	-16645116
935	-16644734
936	-16644541
937	-16645762
938	-16646919
939	-16646337
940	-16646466
941	-16646144
942	-16646209
943	-16647297
944	-16647040
945	-16648586
946	-16650706
947	-16650385
948	-16650642
949	-16650256
950	-16651220
951	-16649935
952	-16649742
953	-16649999
954	-16648393
955	-16649935
956	-16649164
957	-16649421
958	-16649742
959	-16649164
960	-16648714
961	-16646722
962	-16646851
963	-16646144
964	-16645823
965	-16645501
966	-16645951
967	-16645887
968	-16645759
969	-16646851
970	-16649485
971	-16648521
972	-16647044
973	-16646787
974	-16647108
975	-16648972
976	-16648908
977	-16649037
978	-16647687
979	-16647752
980	-16647430
981	-16647366
982	-16649487
983	-16649743
984	-16647623
985	-16648073
986	-16649166
987	-16648844
988	-16647109
989	-16646145
990	-16646659
991	-16646144
992	-16646851
993	-16646722
994	-16647108
995	-16647172
996	-16647686
997	-16647172
998	-16647493
999	-16647365
1000	-16648521
1001	-16647879
1002	-16649806
1003	-16649164
1004	-16650320
1005	-16649614
1006	-16646594
1007	-16647044
1008	-16647108
1009	-16648778
1010	-16648200
1011	-16646144
1012	-16646594
1013	-16645774
1014	-16643096
1015	-16643293
1016	-16643231
1017	-16639197
1018	-16637784
1019	-16635543
1020	-16634587
1021	-16629478
1022	-16623732
1023	-16616522
1024	-16607327
1025	-16592442
1026	-16579034
1027	-16570851
1028	-16552126
1029	-16524050
1030	-16504115
1031	-16494324
1032	-16467845
1033	-16449035
1034	-16422954
1035	-16403914
1036	-16382614
1037	-16363284
1038	-16330470
1039	-16291392
1040	-16250142
1041	-16200822
1042	-16137592
1043	-16077943
1044	-16018236
1045	-15949962
1046	-15873926
1047	-15790899
1048	-15715380
1049	-15648873
1050	-15585963
1051	-15518294
1052	-15469783
1053	-15446726
1054	-15426254
1055	-15420195
1056	-15413922
1057	-15422923
1058	-15427847
1059	-15434516
1060	-15443162
1061	-15461076
1062	-15479204
1063	-15495735
1064	-15503230
1065	-15514238
1066	-15531454
1067	-15552754
1068	-15577044
1069	-15621267
1070	-15670124
1071	-15711486
1072	-15740025
1073	-15788903
1074	-15846094
1075	-15905735
1076	-15956701
1077	-16010925
1078	-16064162
1079	-16105709
1080	-16137898
1081	-16170929
1082	-16207804
1083	-16252604
1084	-16300080
1085	-16338320
1086	-16368955
1087	-16411229
1088	-16443265
1089	-16467804
1090	-16489782
1091	-16515740
1092	-16539078
1093	-16558209
1094	-16577921
1095	-16592681
1096	-16597015
1097	-16606591
1098	-16615710
1099	-16621589
1100	-16623819
1101	-16626756
1102	-16626434
1103	-16628418
1104	-16632188
1105	-16633776
1106	-16638629
1107	-16640554
1108	-16643481
1109	-16645003
1110	-16644683
1111	-16645003
1112	-16645706
1113	-16645381
1114	-16645831
1115	-16645574
1116	-16645638
1117	-16646795
1118	-16645188
1119	-16644289
1120	-16644409
1121	-16646787
1122	-16646273
1123	-16645566
1124	-16645759
1125	-16645245
1126	-16646273
1127	-16646144
1128	-16648329
1129	-16648264
1130	-16648072
1131	-16648264
1132	-16646722
1133	-16648586
1134	-16647750
1135	-16649871
1136	-16648778
1137	-16648907
1138	-16648200
1139	-16649228
1140	-16648200
1141	-16646658
1142	-16647686
1143	-16647172
1144	-16648650
1145	-16648585
1146	-16648971
1147	-16649421
1148	-16647879
1149	-16649421
1150	-16647172
1151	-16648393
1152	-16648522
1153	-16649228
1154	-16649485
1155	-16648200
1156	-16649228
1157	-16647365
1158	-16646209
1159	-16646787
1160	-16648136
1161	-16648264
1162	-16647172
1163	-16646080
1164	-16644731
1165	-16645180
1166	-16646144
1167	-16645951
1168	-16646786
1169	-16645437
1170	-16645116
1171	-16645629
1172	-16646658
1173	-16646657
1174	-16648136
1175	-16649934
1176	-16649550
1177	-16649228
1178	-16649101
1179	-16647944
1180	-16647945
1181	-16647301
1182	-16647753
1183	-16647559
1184	-16647945
1185	-16647559
1186	-16646788
1187	-16647045
1188	-16648202
1189	-16646145
1190	-16648138
1191	-16646724
1192	-16646531
1193	-16646145
1194	-16645116
1195	-16646016
1196	-16646208
1197	-16647108
1198	-16647172
1199	-16647172
1200	-16647172
1201	-16646144
1202	-16645630
1203	-16645630
1204	-16646144
1205	-16647172
1206	-16647622
1207	-16649613
1208	-16650449
1209	-16650770
1210	-16651798
1211	-16651155
1212	-16649485
1213	-16648650
1214	-16647750
1215	-16646979
1216	-16647750
1217	-16647236
1218	-16647750
1219	-16647172
1220	-16646658
1221	-16646658
1222	-16646658
1223	-16646979
1224	-16646851
1225	-16646208
1226	-16645759
1227	-16645630
1228	-16647429
1229	-16647172
1230	-16647558
1231	-16648200
1232	-16648779
1233	-16647686
1234	-16646786
1235	-16646144
1236	-16646273
1237	-16646208
1238	-16646658
1239	-16645951
1240	-16645116
1241	-16645437
1242	-16645373
1243	-16646208
1244	-16645952
1245	-16646530
1246	-16646594
1247	-16646393
1248	-16646715
1249	-16646329
1250	-16647036
1251	-16648128
1252	-16648771
1253	-16647550
1254	-16645879
1255	-16645558
1256	-16646136
1257	-16647036
1258	-16648192
1259	-16647164
1260	-16647678
1261	-16646650
1262	-16646650
1263	-16646144
1264	-16648184
1265	-16649658
1266	-16652778
1267	-16655205
1268	-16658010
1269	-16660432
1270	-16663042
1271	-16662962
1272	-16663970
1273	-16669859
1274	-16670882
1275	-16674600
1276	-16675163
1277	-16678479
1278	-16679049
1279	-16676914
1280	-16676930
1281	-16679666
1282	-16677134
1283	-16677008
1284	-16675735
1285	-16675311
1286	-16675087
1287	-16674619
1288	-16671478
1289	-16666680
1290	-16666135
1291	-16668460
1292	-16664483
1293	-16659381
1294	-16653599
1295	-16630255
1296	-16592996
1297	NaN
