x	intensity
657	-12859426
658	-12885782
659	-12888617
660	-12862712
661	-12809316
662	-12743311
663	-12656115
664	-12578601
665	-12521022
666	-12472263
667	-12404673
668	-12345272
669	-12328052
670	-12334306
671	-12371693
672	-12434035
673	-12527221
674	-12633576
675	-12777402
676	-12929850
677	-13079197
678	-13225317
679	-13374616
680	-13522979
681	-13689695
682	-13805534
683	-13924065
684	-14034649
685	-14116355
686	-14190384
687	-14263254
688	-14319602
689	-14368108
690	-14403588
691	-14428745
692	-14452102
693	-14460937
694	-14478151
695	-14486357
696	-14511124
697	-14522395
698	-14531300
699	-14537440
700	-14545945
701	-14553496
702	-14563108
703	-14574898
704	-14580090
705	-14583732
706	-14580778
707	-14579380
708	-14578488
709	-14582463
710	-14587192
711	-14584500
712	-14585959
713	-14581345
714	-14578966
715	-14575451
716	-14571998
717	-14566192
718	-14562859
719	-14552663
720	-14545803
721	-14534100
722	-14529054
723	-14518492
724	-14520589
725	-14511807
726	-14491786
727	-14479123
728	-14448265
729	-14429907
730	-14400590
731	-14372734
732	-14345901
733	-14317123
734	-14289940
735	-14259027
736	-14208570
737	-14166518
738	-14140886
739	-14115808
740	-14065574
741	-14010649
742	-13967495
743	-13905083
744	-13823880
745	-13748220
746	-13661338
747	-13566694
748	-13475051
749	-13366178
750	-13275172
751	-13179923
752	-13067477
753	-12962136
754	-12839179
755	-12722546
756	-12606638
757	-12496870
758	-12400730
759	-12320688
760	-12258363
761	-12237766
762	-12245558
763	-12280248
764	-12352006
765	-12430285
766	-12514389
767	-12617743
768	-12732740
769	-12828621
770	-12930260
771	-12989267
772	-13039828
773	-13073984
774	-13098245
775	-13100337
776	-13080370
777	-13029607
778	-12954282
779	-12847223
780	-12698750
781	-12552061
782	-12361721
783	-12167213
784	-11959925
785	-11735277
786	-11538041
787	-11347455
788	-11191077
789	-11063692
790	-10969491
791	-10913507
792	-10933007
793	-10995663
794	-11110476
795	-11235476
796	-11411560
797	-11627616
798	-11866286
799	-12091832
800	-12305027
801	-12515766
802	-12685681
803	-12836430
804	-12969737
805	-13074912
806	-13165535
807	-13226035
808	-13272034
809	-13273968
810	-13255685
811	-13229838
812	-13172242
813	-13099628
814	-13023664
815	-12935334
816	-12865039
817	-12790464
818	-12731728
819	-12671293
820	-12635464
821	-12619337
822	-12608839
823	-12629760
824	-12695545
825	-12786029
826	-12905985
827	-13024141
828	-13154758
829	-13287560
830	-13433741
831	-13576563
832	-13728829
833	-13869815
834	-13986412
835	-14084804
836	-14162959
837	-14250968
838	-14329753
839	-14397707
840	-14447748
841	-14490262
842	-14536220
843	-14575968
844	-14605213
845	-14646925
846	-14676551
847	-14699591
848	-14716296
849	-14743692
850	-14758485
851	-14764044
852	-14769478
853	-14780803
854	-14781255
855	-14779790
856	-14783765
857	-14781391
858	-14791197
859	-14789965
860	-14789811
861	-14789764
862	-14795995
863	-14795298
864	-14803683
865	-14806690
866	-14814500
867	-14816745
868	-14818608
869	-14823480
870	-14825842
871	-14822579
872	-14820014
873	-14816676
874	-14813852
875	-14807774
876	-14803302
877	-14784475
878	-14780507
879	-14775121
880	-14765270
881	-14754003
882	-14758797
883	-14762628
884	-14749821
885	-14735167
886	-14722539
887	-14712806
888	-14686064
889	-14656058
890	-14638854
891	-14628163
892	-14594312
893	-14558685
894	-14521294
895	-14490440
896	-14456700
897	-14431426
898	-14402118
899	-14365449
900	-14333248
901	-14296207
902	-14247371
903	-14194018
904	-14127328
905	-14059544
906	-13990364
907	-13913440
908	-13833379
909	-13733595
910	-13639434
911	-13540681
912	-13436609
913	-13326847
914	-13210670
915	-13085227
916	-12969053
917	-12859052
918	-12776875
919	-12704880
920	-12658437
921	-12637454
922	-12652364
923	-12684868
924	-12748213
925	-12820875
926	-12894740
927	-12993539
928	-13068179
929	-13157390
930	-13238858
931	-13317530
932	-13392534
933	-13450682
934	-13502660
935	-13553467
936	-13597457
937	-13607185
938	-13599966
939	-13557389
940	-13501817
941	-13399600
942	-13280238
943	-13169513
944	-13014616
945	-12865095
946	-12695192
947	-12501398
948	-12310228
949	-12142533
950	-11956943
951	-11813115
952	-11685055
953	-11597750
954	-11540975
955	-11545628
956	-11587739
957	-11670229
958	-11768740
959	-11905265
960	-12067080
961	-12248698
962	-12420094
963	-12612822
964	-12793182
965	-12964625
966	-13119658
967	-13250602
968	-13386584
969	-13495040
970	-13582400
971	-13678079
972	-13742220
973	-13781645
974	-13782481
975	-13758925
976	-13729665
977	-13695952
978	-13657875
979	-13599445
980	-13533885
981	-13444730
982	-13382370
983	-13313976
984	-13253898
985	-13193739
986	-13136515
987	-13098180
988	-13059534
989	-13057569
990	-13087020
991	-13129525
992	-13218020
993	-13297033
994	-13399673
995	-13507655
996	-13626624
997	-13743330
998	-13864681
999	-13969694
1000	-14080473
1001	-14193612
1002	-14294155
1003	-14376843
1004	-14463175
1005	-14559359
1006	-14628254
1007	-14708659
1008	-14762673
1009	-14819825
1010	-14862656
1011	-14901969
1012	-14943071
1013	-14968799
1014	-14996328
1015	-15007073
1016	-15021966
1017	-15038028
1018	-15057612
1019	-15070801
1020	-15077085
1021	-15075405
1022	-15081804
1023	-15085512
1024	-15098505
1025	-15111045
1026	-15126282
1027	-15129170
1028	-15142597
1029	-15148743
1030	-15166913
1031	-15176387
1032	-15184696
1033	-15189446
1034	-15192005
1035	-15196239
1036	-15197190
1037	-15197896
1038	-15203467
1039	-15201857
1040	-15196532
1041	-15199738
1042	-15196856
1043	-15195132
1044	-15193480
1045	-15187781
1046	-15179335
1047	-15172419
1048	-15160785
1049	-15152099
1050	-15153766
1051	-15151334
1052	-15148769
1053	-15146081
1054	-15144286
1055	-15138973
1056	-15135832
1057	-15127294
1058	-15126284
1059	-15120914
1060	-15116638
1061	-15107097
1062	-15097421
1063	-15083987
1064	-15066075
1065	-15046381
1066	-15039857
1067	-15020856
1068	-14990315
1069	-14963753
1070	-14946021
1071	-14929510
1072	-14902753
1073	-14866270
1074	-14836382
1075	-14815569
1076	-14797207
1077	-14771783
1078	-14741373
1079	-14712826
1080	-14677122
1081	-14632587
1082	-14588617
1083	-14527393
1084	-14452835
1085	-14379042
1086	-14311381
1087	-14237964
1088	-14156615
1089	-14065084
1090	-13970247
1091	-13885617
1092	-13813236
1093	-13716847
1094	-13616186
1095	-13527532
1096	-13437167
1097	-13369010
1098	-13311444
1099	-13290261
1100	-13273052
1101	-13295320
1102	-13325390
1103	-13362629
1104	-13435887
1105	-13518123
1106	-13584224
1107	-13651961
1108	-13731130
1109	-13810097
1110	-13884983
1111	-13953145
1112	-14001670
1113	-14049051
1114	-14094661
1115	-14139354
1116	-14168314
1117	-14195176
1118	-14209612
1119	-14202472
1120	-14175920
1121	-14135429
1122	-14073290
1123	-14007441
1124	-13931087
1125	-13841875
1126	-13726158
1127	-13603149
1128	-13461565
1129	-13311049
1130	-13151748
1131	-13007815
1132	-12892740
1133	-12779592
1134	-12691651
1135	-12601549
1136	-12544454
1137	-12524728
1138	-12536001
1139	-12558655
1140	-12624870
1141	-12702440
1142	-12795703
1143	-12900932
1144	-13018066
1145	-13137634
1146	-13264660
1147	-13402108
1148	-13536510
1149	-13665968
1150	-13802082
1151	-13922443
1152	-14023520
1153	-14123914
1154	-14206280
1155	-14288091
1156	-14342481
1157	-14384601
1158	-14407216
1159	-14420534
1160	-14434594
1161	-14444056
1162	-14421458
1163	-14383003
1164	-14343434
1165	-14296413
1166	-14267119
1167	-14228851
1168	-14172696
1169	-14117561
1170	-14073325
1171	-14007664
1172	-13954230
1173	-13914873
1174	-13863372
1175	-13836035
1176	-13824390
1177	-13841539
1178	-13852358
1179	-13876955
1180	-13921560
1181	-13980438
1182	-14051802
1183	-14126146
1184	-14217810
1185	-14316597
1186	-14398134
1187	-14470661
1188	-14563216
1189	-14631443
1190	-14709000
1191	-14783815
1192	-14854335
1193	-14916871
1194	-14982274
1195	-15045953
1196	-15106621
1197	-15161743
1198	-15200196
1199	-15237636
1200	-15283447
1201	-15317368
1202	-15340537
1203	-15360824
1204	-15379522
1205	-15393542
1206	-15414136
1207	-15423101
1208	-15443202
1209	-15463998
1210	-15475699
1211	-15486782
1212	-15501121
1213	-15506687
1214	-15525636
1215	-15538182
1216	-15548870
1217	-15548349
1218	-15549375
1219	-15551870
1220	-15557880
1221	-15560177
1222	-15570804
1223	-15579334
1224	-15590681
1225	-15594000
1226	-15596305
1227	-15598038
1228	-15597841
1229	-15596633
1230	-15594975
1231	-15593488
1232	-15595593
1233	-15597897
1234	-15597504
1235	-15601411
1236	-15609992
1237	-15613317
1238	-15618944
1239	-15618040
1240	-15617780
1241	-15617129
1242	-15615984
1243	-15613158
1244	-15605145
1245	-15603740
1246	-15608799
1247	-15615150
1248	-15620404
1249	-15617335
1250	-15614594
1251	-15611847
1252	-15609102
1253	-15595586
1254	-15583493
1255	-15579394
1256	-15579469
1257	-15583566
1258	-15575495
1259	-15569208
1260	-15563177
1261	-15559535
1262	-15561146
1263	-15556215
1264	-15547350
1265	-15544222
1266	-15534804
1267	-15511188
1268	-15491914
1269	-15484239
1270	-15468860
1271	-15453379
1272	-15444685
1273	-15426504
1274	-15414087
1275	-15402624
1276	-15382909
1277	-15369461
1278	-15347969
1279	-15326126
1280	-15286417
1281	-15237894
1282	-15179496
1283	-15105081
1284	-15065311
1285	-14999251
1286	-14979839
1287	-14967751
1288	-14940039
1289	-15137530
1290	NaN
