x	intensity
336	-11343420
337	-11208117
338	-11075486
339	-10969810
340	-10853198
341	-10779077
342	-10730978
343	-10705025
344	-10741463
345	-10812732
346	-10909556
347	-11050167
348	-11198664
349	-11356358
350	-11506457
351	-11637756
352	-11753874
353	-11845528
354	-11899164
355	-11932695
356	-11935370
357	-11924061
358	-11879062
359	-11817098
360	-11719144
361	-11607366
362	-11462050
363	-11292752
364	-11131771
365	-10926923
366	-10705113
367	-10446828
368	-10185136
369	-9896200
370	-9601658
371	-9323248
372	-9063065
373	-8825637
374	-8645872
375	-8516990
376	-8492618
377	-8568385
378	-8746755
379	-8987406
380	-9281185
381	-9612712
382	-9981249
383	-10348859
384	-10703418
385	-11026067
386	-11292682
387	-11507772
388	-11668338
389	-11778355
390	-11862858
391	-11913216
392	-11939646
393	-11941423
394	-11906206
395	-11855697
396	-11790234
397	-11713236
398	-11611231
399	-11510329
400	-11376962
401	-11282167
402	-11191677
403	-11098939
404	-11007620
405	-10928492
406	-10865231
407	-10842769
408	-10853972
409	-10919135
410	-11007596
411	-11147992
412	-11294614
413	-11491030
414	-11689498
415	-11886059
416	-12084613
417	-12300027
418	-12483625
419	-12638218
420	-12783957
421	-12896287
422	-12990047
423	-13080665
424	-13159831
425	-13225501
426	-13268946
427	-13302617
428	-13332767
429	-13346527
430	-13359132
431	-13368075
432	-13384843
433	-13398403
434	-13411096
435	-13400273
436	-13391245
437	-13380809
438	-13364798
439	-13332531
440	-13307659
441	-13278031
442	-13238933
443	-13202396
444	-13162213
445	-13119586
446	-13067296
447	-13014733
448	-12961482
449	-12914702
450	-12845468
451	-12784731
452	-12712468
453	-12637766
454	-12551654
455	-12450861
456	-12346351
457	-12232882
458	-12104276
459	-11994577
460	-11854992
461	-11715388
462	-11560178
463	-11432463
464	-11304612
465	-11180764
466	-11049944
467	-10949080
468	-10870547
469	-10823444
470	-10819868
471	-10850978
472	-10919910
473	-11024601
474	-11139887
475	-11287151
476	-11414338
477	-11561267
478	-11698508
479	-11831812
480	-11944580
481	-12035340
482	-12101505
483	-12132248
484	-12140961
485	-12129058
486	-12099599
487	-12051900
488	-11981934
489	-11906850
490	-11794661
491	-11675239
492	-11526449
493	-11349811
494	-11164796
495	-10948734
496	-10701883
497	-10430726
498	-10163266
499	-9878191
500	-9592032
501	-9321022
502	-9091009
503	-8907679
504	-8790436
505	-8776669
506	-8856976
507	-8984357
508	-9190329
509	-9450555
510	-9751560
511	-10080884
512	-10438385
513	-10777580
514	-11079702
515	-11330848
516	-11558508
517	-11766914
518	-11929360
519	-12032077
520	-12104640
521	-12148509
522	-12179142
523	-12189755
524	-12174861
525	-12153348
526	-12114571
527	-12047743
528	-11975032
529	-11887924
530	-11807864
531	-11710986
532	-11617604
533	-11508009
534	-11391144
535	-11288556
536	-11208369
537	-11147250
538	-11113645
539	-11118375
540	-11147866
541	-11219927
542	-11316581
543	-11431897
544	-11574767
545	-11752367
546	-11943533
547	-12133805
548	-12324806
549	-12496613
550	-12656300
551	-12804249
552	-12949379
553	-13057914
554	-13177906
555	-13255607
556	-13335945
557	-13390343
558	-13435910
559	-13469240
560	-13494574
561	-13508008
562	-13522884
563	-13514104
564	-13515609
565	-13525327
566	-13531838
567	-13540485
568	-13546047
569	-13548560
570	-13545757
571	-13532063
572	-13511140
573	-13473304
574	-13448463
575	-13429002
576	-13414936
577	-13395357
578	-13363426
579	-13343205
580	-13312725
581	-13285883
582	-13234175
583	-13186063
584	-13136265
585	-13066715
586	-12988839
587	-12922139
588	-12849745
589	-12758473
590	-12659400
591	-12566278
592	-12462449
593	-12361010
594	-12250872
595	-12122374
596	-11989647
597	-11872013
598	-11722252
599	-11588924
600	-11439231
601	-11314950
602	-11193530
603	-11111217
604	-11050019
605	-11041411
606	-11052690
607	-11094617
608	-11151772
609	-11247906
610	-11346347
611	-11460405
612	-11594707
613	-11734051
614	-11862318
615	-12006450
616	-12110826
617	-12221651
618	-12305300
619	-12378180
620	-12428321
621	-12460670
622	-12459211
623	-12438470
624	-12381044
625	-12313980
626	-12238215
627	-12155717
628	-12062085
629	-11955841
630	-11835695
631	-11693487
632	-11506016
633	-11296221
634	-11040676
635	-10785107
636	-10515920
637	-10247738
638	-9978545
639	-9738928
640	-9518887
641	-9368136
642	-9265868
643	-9254008
644	-9308468
645	-9396757
646	-9559840
647	-9769083
648	-10018238
649	-10291990
650	-10589924
651	-10879414
652	-11178928
653	-11465525
654	-11704945
655	-11930470
656	-12122677
657	-12271358
658	-12384063
659	-12455757
660	-12505607
661	-12527369
662	-12524180
663	-12515697
664	-12506744
665	-12491877
666	-12456384
667	-12412473
668	-12343945
669	-12255503
670	-12167195
671	-12075589
672	-11964481
673	-11852362
674	-11736717
675	-11641028
676	-11545673
677	-11467064
678	-11400027
679	-11356680
680	-11338898
681	-11368904
682	-11430492
683	-11520218
684	-11631207
685	-11776932
686	-11926153
687	-12104958
688	-12288452
689	-12472759
690	-12649076
691	-12816516
692	-12956958
693	-13101524
694	-13206179
695	-13313497
696	-13406950
697	-13478733
698	-13538769
699	-13574791
700	-13622273
701	-13659196
702	-13693903
703	-13723859
704	-13754334
705	-13774425
706	-13794131
707	-13799821
708	-13804753
709	-13812748
710	-13822609
711	-13824973
712	-13821847
713	-13820108
714	-13818323
715	-13800670
716	-13789427
717	-13774125
718	-13755301
719	-13732064
720	-13702086
721	-13682376
722	-13663829
723	-13643410
724	-13618641
725	-13591112
726	-13566336
727	-13531578
728	-13492859
729	-13448769
730	-13396497
731	-13342595
732	-13282048
733	-13214469
734	-13135067
735	-13062915
736	-12967678
737	-12872177
738	-12793727
739	-12723784
740	-12613707
741	-12507702
742	-12369209
743	-12245499
744	-12092607
745	-11956926
746	-11800268
747	-11685045
748	-11566215
749	-11477489
750	-11419949
751	-11392173
752	-11392475
753	-11431688
754	-11501201
755	-11595552
756	-11699230
757	-11813405
758	-11933244
759	-12051190
760	-12180474
761	-12299338
762	-12413767
763	-12506173
764	-12593456
765	-12680441
766	-12736960
767	-12796198
768	-12836143
769	-12864695
770	-12866127
771	-12835418
772	-12793948
773	-12745684
774	-12692936
775	-12618250
776	-12542065
777	-12445925
778	-12328480
779	-12192806
780	-12029950
781	-11859007
782	-11630796
783	-11406470
784	-11158397
785	-10905293
786	-10661498
787	-10427576
788	-10201715
789	-10017578
790	-9868200
791	-9774757
792	-9751516
793	-9788228
794	-9868657
795	-9995964
796	-10159016
797	-10372780
798	-10623982
799	-10894967
800	-11158778
801	-11436279
802	-11664376
803	-11903050
804	-12109969
805	-12296346
806	-12461649
807	-12595009
808	-12705500
809	-12795135
810	-12855875
811	-12918836
812	-12938296
813	-12968049
814	-12975162
815	-12956929
816	-12927102
817	-12891342
818	-12847383
819	-12792903
820	-12728537
821	-12670353
822	-12589721
823	-12503050
824	-12386434
825	-12285486
826	-12174402
827	-12081912
828	-11967152
829	-11883041
830	-11797163
831	-11749422
832	-11714803
833	-11712603
834	-11747403
835	-11814773
836	-11898303
837	-11997076
838	-12105850
839	-12226732
840	-12370100
841	-12515838
842	-12658699
843	-12815514
844	-12956826
845	-13108402
846	-13253929
847	-13391020
848	-13501851
849	-13598512
850	-13684813
851	-13761090
852	-13816973
853	-13872484
854	-13917031
855	-13956445
856	-13992398
857	-14027601
858	-14065171
859	-14084607
860	-14090720
861	-14109811
862	-14124745
863	-14137926
864	-14134217
865	-14142290
866	-14147618
867	-14156839
868	-14159020
869	-14159786
870	-14153064
871	-14147428
872	-14136869
873	-14130017
874	-14118495
875	-14102171
876	-14089752
877	-14072017
878	-14051158
879	-14029979
880	-14007050
881	-13990684
882	-13964525
883	-13940073
884	-13906787
885	-13876705
886	-13835867
887	-13789901
888	-13760411
889	-13712918
890	-13663000
891	-13610779
892	-13563716
893	-13503739
894	-13450092
895	-13384059
896	-13302084
897	-13199756
898	-13105362
899	-12994322
900	-12876299
901	-12764414
902	-12633402
903	-12510911
904	-12370501
905	-12254024
906	-12115719
907	-12023620
908	-11947859
909	-11888254
910	-11842803
911	-11829824
912	-11831745
913	-11873515
914	-11936056
915	-12009331
916	-12090246
917	-12194442
918	-12291151
919	-12411343
920	-12531795
921	-12654878
922	-12774310
923	-12878749
924	-12990936
925	-13092760
926	-13168096
927	-13240450
928	-13285106
929	-13327616
930	-13356085
931	-13356093
932	-13334546
933	-13319189
934	-13294994
935	-13280067
936	-13237578
937	-13205975
938	-13163655
939	-13101052
940	-12997365
941	-12894193
942	-12778732
943	-12621042
944	-12451513
945	-12250564
946	-12011337
947	-11799243
948	-11590500
949	-11396471
950	-11192622
951	-11002719
952	-10835416
953	-10696262
954	-10582149
955	-10528721
956	-10512081
957	-10564985
958	-10634617
959	-10757193
960	-10906143
961	-11092738
962	-11307026
963	-11527114
964	-11750723
965	-11973980
966	-12186279
967	-12396257
968	-12575754
969	-12751536
970	-12900451
971	-13042076
972	-13154667
973	-13264782
974	-13332355
975	-13389755
976	-13430669
977	-13458906
978	-13480337
979	-13502998
980	-13508568
981	-13509245
982	-13502552
983	-13494093
984	-13476934
985	-13449221
986	-13406758
987	-13341282
988	-13265946
989	-13167970
990	-13074470
991	-12993974
992	-12895298
993	-12801083
994	-12689592
995	-12600447
996	-12500873
997	-12422140
998	-12346178
999	-12301678
1000	-12265579
1001	-12256714
1002	-12269407
1003	-12312724
1004	-12376853
1005	-12448146
1006	-12549057
1007	-12649863
1008	-12785525
1009	-12929704
1010	-13087456
1011	-13211891
1012	-13341442
1013	-13448929
1014	-13560674
1015	-13668443
1016	-13761887
1017	-13863760
1018	-13950176
1019	-14021858
1020	-14095587
1021	-14164835
1022	-14219443
1023	-14261860
1024	-14306779
1025	-14342024
1026	-14370362
1027	-14400195
1028	-14426881
1029	-14455291
1030	-14470582
1031	-14474438
1032	-14488376
1033	-14512003
1034	-14519826
1035	-14525649
1036	-14537801
1037	-14546063
1038	-14548565
1039	-14548761
1040	-14545809
1041	-14552600
1042	-14552480
1043	-14548253
1044	-14542947
1045	-14542749
1046	-14535515
1047	-14536786
1048	-14532168
1049	-14532472
1050	-14525620
1051	-14510903
1052	-14491082
1053	-14483202
1054	-14470601
1055	-14458767
1056	-14436057
1057	-14424012
1058	-14411526
1059	-14390225
1060	-14360996
1061	-14349914
1062	-14335955
1063	-14302874
1064	-14270047
1065	-14240020
1066	-14192933
1067	-14143733
1068	-14089906
1069	-14032095
1070	-13974166
1071	-13907935
1072	-13833000
1073	-13761060
1074	-13689643
1075	-13614559
1076	-13521113
1077	-13441293
1078	-13346417
1079	-13252952
1080	-13153314
1081	-13055792
1082	-12954311
1083	-12864326
1084	-12763083
1085	-12677633
1086	-12601875
1087	-12548045
1088	-12516059
1089	-12514332
1090	-12538717
1091	-12590715
1092	-12651311
1093	-12736752
1094	-12799295
1095	-12882688
1096	-12968064
1097	-13063180
1098	-13162027
1099	-13261858
1100	-13357163
1101	-13466995
1102	-13563569
1103	-13657436
1104	-13728202
1105	-13797951
1106	-13863366
1107	-13907395
1108	-13942742
1109	-13960276
1110	-13973910
1111	-13971672
1112	-13966158
1113	-13953049
1114	-13943903
1115	-13936283
1116	-13926544
1117	-13901920
1118	-13877016
1119	-13845661
1120	-13790748
1121	-13710897
1122	-13633785
1123	-13545843
1124	-13443453
1125	-13327743
1126	-13184252
1127	-13039864
1128	-12901129
1129	-12743504
1130	-12562831
1131	-12391653
1132	-12224665
1133	-12078968
1134	-11930743
1135	-11835080
1136	-11746704
1137	-11669388
1138	-11646408
1139	-11655789
1140	-11691955
1141	-11746211
1142	-11834937
1143	-11935301
1144	-12060678
1145	-12198250
1146	-12336994
1147	-12483319
1148	-12625328
1149	-12791678
1150	-12958612
1151	-13116251
1152	-13272866
1153	-13418386
1154	-13544383
1155	-13663486
1156	-13757958
1157	-13836575
1158	-13922143
1159	-13979928
1160	-14032794
1161	-14076889
1162	-14122513
1163	-14154772
1164	-14183137
1165	-14206428
1166	-14230096
1167	-14254081
1168	-14268721
1169	-14267447
1170	-14275573
1171	-14255549
1172	-14223685
1173	-14186435
1174	-14131605
1175	-14072073
1176	-14017599
1177	-13957576
1178	-13877075
1179	-13804319
1180	-13744301
1181	-13683093
1182	-13615389
1183	-13533728
1184	-13441954
1185	-13372831
1186	-13312917
1187	-13266254
1188	-13228559
1189	-13204315
1190	-13197405
1191	-13206860
1192	-13222084
1193	-13267529
1194	-13336894
1195	-13390151
1196	-13472465
1197	-13560669
1198	-13639325
1199	-13730900
1200	-13816526
1201	-13900918
1202	-13982499
1203	-14086201
1204	-14168446
1205	-14253713
1206	-14322729
1207	-14388970
1208	-14458472
1209	-14522069
1210	-14582291
1211	-14631114
1212	-14676892
1213	-14721766
1214	-14768086
1215	-14821268
1216	-14866759
1217	-14892989
1218	-14924396
1219	-14946465
1220	-14969451
1221	-14993270
1222	-15018678
1223	-15026947
1224	-15034625
1225	-15041167
1226	-15055505
1227	-15060060
1228	-15068123
1229	-15072929
1230	-15078824
1231	-15078243
1232	-15084577
1233	-15086890
1234	-15082916
1235	-15084368
1236	-15088134
1237	-15091854
1238	-15098715
1239	-15106579
1240	-15118799
1241	-15115896
1242	-15117121
1243	-15119873
1244	-15121659
1245	-15116847
1246	-15112305
1247	-15113022
1248	-15105594
1249	-15103036
1250	-15108495
1251	-15103963
1252	-15094247
1253	-15083554
1254	-15078539
1255	-15073588
1256	-15056426
1257	-15046838
1258	-15021496
1259	-15007354
1260	-14997563
1261	-14981367
1262	-14961605
1263	-14955022
1264	-14930878
1265	-14905379
1266	-14880374
1267	-14862537
1268	-14840136
1269	-14822637
1270	-14797344
1271	-14752727
1272	-14709476
1273	-14666621
1274	-14613335
1275	-14559571
1276	-14501519
1277	-14442110
1278	-14368041
1279	-14302624
1280	-14186792
1281	-14071395
1282	-13926119
1283	-13750977
1284	-13591147
1285	-13464365
1286	-13332955
1287	-13262123
1288	-13186750
1289	-13185400
1290	-13303751
1291	NaN
