x	intensity
402	-11736933
403	-11826986
404	-11960184
405	-12095357
406	-12258215
407	-12444198
408	-12633812
409	-12828319
410	-13017200
411	-13224883
412	-13379563
413	-13509813
414	-13608119
415	-13709877
416	-13786115
417	-13849409
418	-13888454
419	-13917137
420	-13950546
421	-13975581
422	-14003989
423	-14028881
424	-14043033
425	-14059091
426	-14068493
427	-14082131
428	-14091272
429	-14093443
430	-14100351
431	-14104834
432	-14106370
433	-14099402
434	-14092882
435	-14087953
436	-14074756
437	-14056516
438	-14043139
439	-14022859
440	-13993052
441	-13960417
442	-13942047
443	-13905618
444	-13869928
445	-13833697
446	-13802961
447	-13776717
448	-13748624
449	-13711575
450	-13668551
451	-13626542
452	-13584669
453	-13530835
454	-13473888
455	-13396182
456	-13318756
457	-13240630
458	-13143519
459	-13039433
460	-12920860
461	-12812845
462	-12697789
463	-12598593
464	-12472063
465	-12352240
466	-12232184
467	-12097898
468	-11977692
469	-11838683
470	-11716707
471	-11619391
472	-11544584
473	-11504906
474	-11485443
475	-11494913
476	-11536245
477	-11607794
478	-11707181
479	-11804416
480	-11934148
481	-12046292
482	-12148750
483	-12223238
484	-12274688
485	-12311871
486	-12321352
487	-12297547
488	-12263715
489	-12191777
490	-12090846
491	-11958056
492	-11802440
493	-11615575
494	-11413154
495	-11189891
496	-10953136
497	-10700911
498	-10454956
499	-10224923
500	-10009766
501	-9837408
502	-9728395
503	-9698988
504	-9747740
505	-9865328
506	-10035060
507	-10268012
508	-10525747
509	-10817585
510	-11102945
511	-11388713
512	-11660076
513	-11898223
514	-12058234
515	-12213038
516	-12331957
517	-12414204
518	-12448954
519	-12468351
520	-12457583
521	-12427769
522	-12375034
523	-12302450
524	-12206472
525	-12115335
526	-12023436
527	-11949939
528	-11892265
529	-11840467
530	-11807819
531	-11800278
532	-11822823
533	-11877682
534	-11972077
535	-12088042
536	-12213688
537	-12379669
538	-12562329
539	-12766608
540	-12955984
541	-13136650
542	-13300984
543	-13439422
544	-13561020
545	-13684197
546	-13772466
547	-13848778
548	-13897564
549	-13944866
550	-13996897
551	-14037387
552	-14067448
553	-14092942
554	-14117456
555	-14132112
556	-14146885
557	-14168774
558	-14175938
559	-14186822
560	-14180352
561	-14186442
562	-14185288
563	-14194010
564	-14196825
565	-14188370
566	-14187773
567	-14194314
568	-14193548
569	-14177435
570	-14175507
571	-14165259
572	-14154764
573	-14135954
574	-14132246
575	-14120081
576	-14099479
577	-14073869
578	-14051655
579	-14039811
580	-14015549
581	-13986623
582	-13945807
583	-13915079
584	-13875598
585	-13824005
586	-13773710
587	-13720273
588	-13660057
589	-13603664
590	-13552720
591	-13488711
592	-13416842
593	-13341775
594	-13274187
595	-13194550
596	-13121350
597	-13030267
598	-12927803
599	-12799924
600	-12665353
601	-12538130
602	-12396571
603	-12268064
604	-12121313
605	-11999698
606	-11886668
607	-11793592
608	-11727009
609	-11688292
610	-11676556
611	-11687693
612	-11724112
613	-11779183
614	-11858347
615	-11949506
616	-12063932
617	-12174579
618	-12284738
619	-12394580
620	-12485644
621	-12544386
622	-12584513
623	-12587982
624	-12586571
625	-12557009
626	-12502041
627	-12432780
628	-12367483
629	-12258049
630	-12116670
631	-11930746
632	-11725888
633	-11488740
634	-11241509
635	-10991213
636	-10748737
637	-10535160
638	-10352301
639	-10213700
640	-10101558
641	-10047161
642	-10074424
643	-10169673
644	-10314702
645	-10509419
646	-10746719
647	-11024220
648	-11269721
649	-11509188
650	-11747252
651	-11993121
652	-12226821
653	-12404229
654	-12556003
655	-12655356
656	-12736045
657	-12782276
658	-12783719
659	-12774964
660	-12743991
661	-12693722
662	-12633201
663	-12560707
664	-12492889
665	-12408728
666	-12316955
667	-12230949
668	-12145372
669	-12090002
670	-12060216
671	-12032708
672	-12040998
673	-12072294
674	-12129288
675	-12220011
676	-12327015
677	-12439674
678	-12600649
679	-12768977
680	-12932057
681	-13103715
682	-13268883
683	-13424459
684	-13574903
685	-13716003
686	-13826356
687	-13935791
688	-14005747
689	-14072120
690	-14106553
691	-14134167
692	-14178964
693	-14204056
694	-14238218
695	-14270203
696	-14291903
697	-14304715
698	-14322673
699	-14336182
700	-14348483
701	-14355677
702	-14376296
703	-14379487
704	-14383585
705	-14381213
706	-14385408
707	-14390087
708	-14388246
709	-14390034
710	-14396419
711	-14394243
712	-14387775
713	-14373067
714	-14374107
715	-14366877
716	-14358369
717	-14344931
718	-14336865
719	-14326369
720	-14316497
721	-14302482
722	-14291590
723	-14279235
724	-14257157
725	-14242293
726	-14227365
727	-14201391
728	-14176775
729	-14141519
730	-14096388
731	-14063365
732	-14032953
733	-13989118
734	-13941681
735	-13889058
736	-13836902
737	-13786679
738	-13739136
739	-13676286
740	-13619628
741	-13539867
742	-13446827
743	-13352882
744	-13250049
745	-13125442
746	-13013154
747	-12888805
748	-12748784
749	-12622563
750	-12499933
751	-12386430
752	-12284655
753	-12197817
754	-12114687
755	-12055022
756	-12022486
757	-12018563
758	-12024690
759	-12054896
760	-12104939
761	-12178626
762	-12274249
763	-12374241
764	-12492825
765	-12597732
766	-12714453
767	-12807548
768	-12900865
769	-12978879
770	-13012476
771	-13017034
772	-13021701
773	-13000340
774	-12972309
775	-12922176
776	-12838393
777	-12729636
778	-12598200
779	-12456550
780	-12260555
781	-12047308
782	-11832005
783	-11598710
784	-11364268
785	-11134255
786	-10940064
787	-10761009
788	-10630578
789	-10533228
790	-10494162
791	-10528394
792	-10586437
793	-10699551
794	-10842165
795	-11054827
796	-11278448
797	-11526717
798	-11766574
799	-12012842
800	-12233505
801	-12440894
802	-12622470
803	-12763410
804	-12870047
805	-12975248
806	-13074565
807	-13149905
808	-13189585
809	-13216521
810	-13207925
811	-13187396
812	-13146304
813	-13065743
814	-12982216
815	-12900684
816	-12821134
817	-12737922
818	-12643847
819	-12562318
820	-12486078
821	-12417599
822	-12351940
823	-12294769
824	-12278965
825	-12307140
826	-12372392
827	-12453150
828	-12544915
829	-12671950
830	-12815832
831	-12957668
832	-13113490
833	-13275336
834	-13423090
835	-13550289
836	-13681926
837	-13808598
838	-13919111
839	-14032401
840	-14109297
841	-14182535
842	-14240536
843	-14305989
844	-14348229
845	-14398864
846	-14429894
847	-14462779
848	-14491066
849	-14516586
850	-14539950
851	-14564542
852	-14572554
853	-14587792
854	-14593935
855	-14601290
856	-14606729
857	-14614912
858	-14614214
859	-14626376
860	-14622010
861	-14625255
862	-14630529
863	-14638585
864	-14633733
865	-14639824
866	-14644506
867	-14647515
868	-14650775
869	-14653575
870	-14666305
871	-14665910
872	-14665604
873	-14653972
874	-14644446
875	-14629964
876	-14618814
877	-14602368
878	-14589707
879	-14575570
880	-14548174
881	-14530133
882	-14511388
883	-14510354
884	-14500868
885	-14473522
886	-14441918
887	-14420156
888	-14393294
889	-14371424
890	-14342617
891	-14312227
892	-14269537
893	-14228776
894	-14191400
895	-14156650
896	-14116515
897	-14060890
898	-14017300
899	-13973974
900	-13918975
901	-13856554
902	-13754611
903	-13668157
904	-13567358
905	-13462291
906	-13336973
907	-13226319
908	-13092186
909	-12969747
910	-12867021
911	-12765006
912	-12667087
913	-12586170
914	-12493056
915	-12419954
916	-12373950
917	-12363319
918	-12376999
919	-12412543
920	-12476674
921	-12552506
922	-12656199
923	-12767705
924	-12885270
925	-13000863
926	-13100448
927	-13196247
928	-13279966
929	-13349650
930	-13410707
931	-13450852
932	-13474017
933	-13493271
934	-13513174
935	-13512902
936	-13504961
937	-13469567
938	-13412786
939	-13329147
940	-13210436
941	-13090666
942	-12939359
943	-12764300
944	-12578387
945	-12394948
946	-12189190
947	-11986693
948	-11801906
949	-11624783
950	-11451353
951	-11309835
952	-11219547
953	-11169449
954	-11165712
955	-11211609
956	-11283269
957	-11392096
958	-11543271
959	-11725681
960	-11916659
961	-12113768
962	-12313277
963	-12526684
964	-12706658
965	-12888362
966	-13048799
967	-13205451
968	-13327627
969	-13449918
970	-13553277
971	-13637300
972	-13688933
973	-13718442
974	-13721524
975	-13713156
976	-13701079
977	-13677526
978	-13623084
979	-13575281
980	-13535235
981	-13489711
982	-13417471
983	-13331203
984	-13238471
985	-13143687
986	-13055090
987	-12974006
988	-12885124
989	-12814099
990	-12787417
991	-12787292
992	-12805960
993	-12845055
994	-12911860
995	-13002362
996	-13101770
997	-13195137
998	-13312102
999	-13431969
1000	-13541531
1001	-13639047
1002	-13775440
1003	-13889689
1004	-14007470
1005	-14122965
1006	-14209592
1007	-14301102
1008	-14413336
1009	-14491949
1010	-14553484
1011	-14609544
1012	-14649937
1013	-14688027
1014	-14713565
1015	-14739943
1016	-14772378
1017	-14799783
1018	-14826282
1019	-14847214
1020	-14869668
1021	-14885910
1022	-14904463
1023	-14920251
1024	-14948920
1025	-14971380
1026	-14984247
1027	-14980409
1028	-14983490
1029	-14984542
1030	-14990548
1031	-14994580
1032	-15001493
1033	-15005923
1034	-15005780
1035	-15002835
1036	-15006620
1037	-15005078
1038	-15003019
1039	-15006673
1040	-15012953
1041	-15026397
1042	-15021907
1043	-15022296
1044	-15014936
1045	-15009491
1046	-14989600
1047	-14981404
1048	-14978851
1049	-14971612
1050	-14969959
1051	-14961385
1052	-14951780
1053	-14942882
1054	-14934560
1055	-14918883
1056	-14908781
1057	-14899102
1058	-14889767
1059	-14888475
1060	-14890253
1061	-14886286
1062	-14868754
1063	-14847512
1064	-14827532
1065	-14806229
1066	-14783488
1067	-14757959
1068	-14738249
1069	-14697439
1070	-14668968
1071	-14623018
1072	-14588690
1073	-14545413
1074	-14517930
1075	-14485163
1076	-14452632
1077	-14413573
1078	-14349324
1079	-14281608
1080	-14203819
1081	-14112934
1082	-14033116
1083	-13929469
1084	-13841271
1085	-13739252
1086	-13638246
1087	-13542609
1088	-13455171
1089	-13366139
1090	-13279866
1091	-13203756
1092	-13139813
1093	-13091998
1094	-13053483
1095	-13026124
1096	-13038730
1097	-13075529
1098	-13120851
1099	-13189378
1100	-13261575
1101	-13343222
1102	-13438588
1103	-13531456
1104	-13633235
1105	-13714508
1106	-13789509
1107	-13852417
1108	-13919183
1109	-13973026
1110	-14020572
1111	-14062499
1112	-14102554
1113	-14122281
1114	-14144354
1115	-14163216
1116	-14157233
1117	-14126625
1118	-14110482
1119	-14075252
1120	-14020716
1121	-13940794
1122	-13846209
1123	-13752562
1124	-13632831
1125	-13516784
1126	-13370432
1127	-13212363
1128	-13055053
1129	-12901380
1130	-12733379
1131	-12582979
1132	-12457153
1133	-12342104
1134	-12259803
1135	-12215508
1136	-12203592
1137	-12216968
1138	-12247975
1139	-12313939
1140	-12386746
1141	-12475784
1142	-12592847
1143	-12705359
1144	-12839316
1145	-12958824
1146	-13094760
1147	-13276897
1148	-13433844
1149	-13581465
1150	-13713933
1151	-13827337
1152	-13939126
1153	-14053831
1154	-14132310
1155	-14216288
1156	-14266226
1157	-14304756
1158	-14347430
1159	-14366628
1160	-14386845
1161	-14392802
1162	-14382304
1163	-14359526
1164	-14352545
1165	-14343006
1166	-14319506
1167	-14280467
1168	-14216904
1169	-14154749
1170	-14079750
1171	-14015635
1172	-13938590
1173	-13868949
1174	-13804542
1175	-13757801
1176	-13701426
1177	-13669762
1178	-13630667
1179	-13616992
1180	-13614493
1181	-13630940
1182	-13654773
1183	-13702067
1184	-13739758
1185	-13808670
1186	-13897732
1187	-13985462
1188	-14091718
1189	-14178943
1190	-14279739
1191	-14364663
1192	-14447795
1193	-14515904
1194	-14585941
1195	-14676365
1196	-14754646
1197	-14843830
1198	-14892372
1199	-14957512
1200	-15007616
1201	-15061119
1202	-15106158
1203	-15139558
1204	-15152514
1205	-15168396
1206	-15196110
1207	-15222594
1208	-15243780
1209	-15261250
1210	-15289085
1211	-15309698
1212	-15327997
1213	-15354369
1214	-15382501
1215	-15393242
1216	-15397333
1217	-15404586
1218	-15408046
1219	-15421935
1220	-15431993
1221	-15448760
1222	-15457145
1223	-15471235
1224	-15474123
1225	-15471421
1226	-15473982
1227	-15480710
1228	-15482895
1229	-15483471
1230	-15483528
1231	-15483910
1232	-15480444
1233	-15476984
1234	-15476280
1235	-15477174
1236	-15476273
1237	-15482233
1238	-15492463
1239	-15498362
1240	-15505208
1241	-15501495
1242	-15501731
1243	-15492363
1244	-15492154
1245	-15491464
1246	-15496395
1247	-15499473
1248	-15501410
1249	-15496175
1250	-15486811
1251	-15475748
1252	-15464671
1253	-15455791
1254	-15452670
1255	-15446428
1256	-15444510
1257	-15435343
1258	-15426951
1259	-15422022
1260	-15411921
1261	-15403621
1262	-15392858
1263	-15385789
1264	-15376888
1265	-15360701
1266	-15343280
1267	-15326632
1268	-15315928
1269	-15288996
1270	-15271533
1271	-15253483
1272	-15243046
1273	-15219232
1274	-15186348
1275	-15157090
1276	-15136487
1277	-15112301
1278	-15081366
1279	-15041051
1280	-14955325
1281	-14875796
1282	-14768410
1283	-14677081
1284	-14619468
1285	-14606276
1286	-14604086
1287	-14700901
1288	NaN
