x	intensity
354	-16645245.000
355	-16644856.000
356	-16644987.000
357	-16646787.000
358	-16646401.000
359	-16647558.000
360	-16647879.000
361	-16648072.000
362	-16647493.000
363	-16646080.000
364	-16645694.000
365	-16645116.000
366	-16644217.000
367	-16644024.000
368	-16645184.000
369	-16645181.000
370	-16645887.000
371	-16646016.000
372	-16646208.000
373	-16645823.000
374	-16645180.000
375	-16645823.000
376	-16644666.000
377	-16644474.000
378	-16644988.000
379	-16645630.000
380	-16647044.000
381	-16646144.000
382	-16646658.000
383	-16646337.000
384	-16646851.000
385	-16646658.000
386	-16645630.000
387	-16645052.000
388	-16644988.000
389	-16645116.000
390	-16644732.000
391	-16644089.000
392	-16644733.000
393	-16645695.000
394	-16645952.000
395	-16646338.000
396	-16645888.000
397	-16645952.000
398	-16646723.000
399	-16645568.000
400	-16644158.000
401	-16642551.000
402	-16646144.000
403	-16646201.000
404	-16646902.000
405	-16647990.000
406	-16645804.000
407	-16637577.000
408	-16637257.000
409	-16647474.000
410	-16647029.000
411	-16645553.000
412	-16645626.000
413	-16645181.000
414	-16642168.000
415	-16642360.000
416	-16644348.000
417	-16646208.000
418	-16646465.000
419	-16646851.000
420	-16645052.000
421	-16645951.000
422	-16646851.000
423	-16647750.000
424	-16646337.000
425	-16644988.000
426	-16645052.000
427	-16646787.000
428	-16646273.000
429	-16646208.000
430	-16645052.000
431	-16645052.000
432	-16646144.000
433	-16645951.000
434	-16646658.000
435	-16644602.000
436	-16644602.000
437	-16644602.000
438	-16646144.000
439	-16646786.000
440	-16649420.000
441	-16647622.000
442	-16646530.000
443	-16646016.000
444	-16643574.000
445	-16644217.000
446	-16643253.000
447	-16645502.000
448	-16645502.000
449	-16646401.000
450	-16646787.000
451	-16646273.000
452	-16645823.000
453	-16646594.000
454	-16645310.000
455	-16646531.000
456	-16645759.000
457	-16645245.000
458	-16644923.000
459	-16645823.000
460	-16647558.000
461	-16645823.000
462	-16646658.000
463	-16645440.000
464	-16646405.000
465	-16646273.000
466	-16646273.000
467	-16646080.000
468	-16641518.000
469	-16643381.000
470	-16645373.000
471	-16645951.000
472	-16644152.000
473	-16644345.000
474	-16645437.000
475	-16646016.000
476	-16646144.000
477	-16646655.000
478	-16645884.000
479	-16645694.000
480	-16646144.000
481	-16645630.000
482	-16646144.000
483	-16646658.000
484	-16646337.000
485	-16645437.000
486	-16644795.000
487	-16644923.000
488	-16645951.000
489	-16645502.000
490	-16644795.000
491	-16645180.000
492	-16646273.000
493	-16646401.000
494	-16646787.000
495	-16646273.000
496	-16645052.000
497	-16645180.000
498	-16645694.000
499	-16646144.000
500	-16645502.000
501	-16644988.000
502	-16644731.000
503	-16644218.000
504	-16645182.000
505	-16644539.000
506	-16645438.000
507	-16644345.000
508	-16644601.000
509	-16645498.000
510	-16644926.000
511	-16645374.000
512	-16645950.000
513	-16642222.000
514	-16643505.000
515	-16645373.000
516	-16646330.000
517	-16644663.000
518	-16643374.000
519	-16633857.000
520	-16635527.000
521	-16646074.000
522	-16645051.000
523	-16645182.000
524	-16644282.000
525	-16643063.000
526	-16643576.000
527	-16644800.000
528	-16644094.000
529	-16644735.000
530	-16645568.000
531	-16645952.000
532	-16646137.000
533	-16646073.000
534	-16646648.000
535	-16647035.000
536	-16647226.000
537	-16647421.000
538	-16646712.000
539	-16646393.000
540	-16646206.000
541	-16644859.000
542	-16645692.000
543	-16644473.000
544	-16645501.000
545	-16646530.000
546	-16646082.000
547	-16647234.000
548	-16644669.000
549	-16646073.000
550	-16644026.000
551	-16646334.000
552	-16644862.000
553	-16646463.000
554	-16644544.000
555	-16644668.000
556	-16644288.000
557	-16644603.000
558	-16644284.000
559	-16646270.000
560	-16645502.000
561	-16646143.000
562	-16645113.000
563	-16644663.000
564	-16645566.000
565	-16646080.000
566	-16646273.000
567	-16647044.000
568	-16646401.000
569	-16646594.000
570	-16647236.000
571	-16647043.000
572	-16646979.000
573	-16645630.000
574	-16645694.000
575	-16645630.000
576	-16643638.000
577	-16645630.000
578	-16644731.000
579	-16646272.000
580	-16646401.000
581	-16647108.000
582	-16647365.000
583	-16646015.000
584	-16644602.000
585	-16644538.000
586	-16645373.000
587	-16645887.000
588	-16647044.000
589	-16646851.000
590	-16646208.000
591	-16644152.000
592	-16645887.000
593	-16646144.000
594	-16645501.000
595	-16646143.000
596	-16646078.000
597	-16645628.000
598	-16646592.000
599	-16645500.000
600	-16645564.000
601	-16644474.000
602	-16642546.000
603	-16644667.000
604	-16644281.000
605	-16645632.000
606	-16644219.000
607	-16644604.000
608	-16644925.000
609	-16646146.000
610	-16646852.000
611	-16645566.000
612	-16645116.000
613	-16644088.000
614	-16645116.000
615	-16645630.000
616	-16645951.000
617	-16646144.000
618	-16646209.000
619	-16646660.000
620	-16646660.000
621	-16646659.000
622	-16647045.000
623	-16647365.000
624	-16646466.000
625	-16646273.000
626	-16645630.000
627	-16644923.000
628	-16645694.000
629	-16646851.000
630	-16646593.000
631	-16646978.000
632	-16646078.000
633	-16646656.000
634	-16646209.000
635	-16644859.000
636	-16645116.000
637	-16644795.000
638	-16645245.000
639	-16645181.000
640	-16645502.000
641	-16646658.000
642	-16647044.000
643	-16645630.000
644	-16644409.000
645	-16643703.000
646	-16644088.000
647	-16646144.000
648	-16644861.000
649	-16645831.000
650	-16643393.000
651	-16643141.000
652	-16642321.000
653	-16641229.000
654	-16640273.000
655	-16638217.000
656	-16637197.000
657	-16637330.000
658	-16636687.000
659	-16639322.000
660	-16637338.000
661	-16632801.000
662	-16631151.000
663	-16627191.000
664	-16627573.000
665	-16623338.000
666	-16618616.000
667	-16617214.000
668	-16615352.000
669	-16614085.000
670	-16609808.000
671	-16604827.000
672	-16596264.000
673	-16587198.000
674	-16565647.000
675	-16547046.000
676	-16532154.000
677	-16513990.000
678	-16484629.000
679	-16452026.000
680	-16425870.000
681	-16399147.000
682	-16365979.000
683	-16339183.000
684	-16311804.000
685	-16289537.000
686	-16267668.000
687	-16245601.000
688	-16215675.000
689	-16192826.000
690	-16181554.000
691	-16173171.000
692	-16157761.000
693	-16144845.000
694	-16135895.000
695	-16127504.000
696	-16121483.000
697	-16114058.000
698	-16106827.000
699	-16103623.000
700	-16096451.000
701	-16093876.000
702	-16094452.000
703	-16093117.000
704	-16100799.000
705	-16103240.000
706	-16103762.000
707	-16106202.000
708	-16110165.000
709	-16118417.000
710	-16121369.000
711	-16129492.000
712	-16133132.000
713	-16134477.000
714	-16128656.000
